trade_id,symbol,timeframe,setup_type,state,bias,status,result,market_regime,volatility_regime,confidence_pct,quality_score,risk_level,signal_timestamp,created_at,entry_touched_at,fill_count,last_scale_in_at,closed_at,close_reason,updated_at,entry_price,invalidation_price,target_price_1,target_price_2,risk_per_unit,reward_tp1_per_unit,reward_tp2_per_unit,planned_rr_tp1,planned_rr_tp2,base_capital_per_trade,capital_per_trade,estimated_quantity,risk_amount_usd,tp1_reward_usd,tp2_reward_usd,risk_pct_of_capital,pnl_pct,realized_pnl_usd,realized_r_multiple,allocated_r_multiple,max_profit_pct,max_profit_usd,max_drawdown_pct,max_drawdown_usd,feat_action,feat_action_opportunity_score,feat_atr_15m,feat_atr_1h,feat_atr_24h,feat_atr_4h,feat_clarity_confidence,feat_compression_score,feat_compression_score_15m,feat_compression_score_1h,feat_compression_score_24h,feat_compression_score_4h,feat_confidence_score,feat_conflict_score,feat_continuation_bucket_avg_mae_r,feat_continuation_bucket_avg_mfe_r,feat_continuation_bucket_avg_realized_r,feat_continuation_bucket_expectancy_multiplier,feat_continuation_bucket_sample_count,feat_continuation_bucket_size_multiplier,feat_continuation_bucket_winrate,feat_continuation_cluster_avg_realized_r,feat_continuation_cluster_context,feat_continuation_cluster_penalty_active,feat_continuation_cluster_sample_count,feat_continuation_cluster_size_multiplier,feat_continuation_cluster_volatility,feat_continuation_cluster_winrate,feat_continuation_confidence_bucket,feat_continuation_confidence_score,feat_continuation_elite_boost_active,feat_continuation_feedback_entry_efficiency,feat_continuation_feedback_loss_streak,feat_continuation_feedback_mae_r,feat_continuation_feedback_mfe_r,feat_continuation_feedback_size_multiplier,feat_continuation_history_count,feat_continuation_history_ready,feat_continuation_kill_zone_active,feat_continuation_live_confidence_multiplier,feat_continuation_live_confidence_score,feat_continuation_quality_ready,feat_continuation_quality_score,feat_continuation_quality_size_multiplier,feat_continuation_segment_avg_realized_r,feat_continuation_segment_regime,feat_continuation_segment_sample_count,feat_continuation_segment_size_multiplier,feat_continuation_segment_winrate,feat_control,feat_data_status_15m,feat_data_status_1h,feat_data_status_24h,feat_data_status_4h,feat_data_valid,feat_decision_bias,feat_decision_setup_gate,feat_decision_setup_type,feat_decision_signal,feat_decision_status,feat_decision_volatility_regime,feat_entry_efficiency,feat_entry_type,feat_flow_alignment,feat_funding_extreme_15m,feat_funding_extreme_1h,feat_funding_extreme_24h,feat_funding_extreme_4h,feat_funding_level_15m,feat_funding_level_1h,feat_funding_level_24h,feat_funding_level_4h,feat_funding_trend_15m,feat_funding_trend_1h,feat_funding_trend_24h,feat_funding_trend_4h,feat_high_wick_candle_15m,feat_high_wick_candle_1h,feat_high_wick_candle_24h,feat_high_wick_candle_4h,feat_history_length_15m,feat_history_length_1h,feat_history_length_24h,feat_history_length_4h,feat_liq_delta_15m,feat_liq_delta_1h,feat_liq_delta_24h,feat_liq_delta_4h,feat_liq_pressure_15m,feat_liq_pressure_1h,feat_liq_pressure_24h,feat_liq_pressure_4h,feat_liq_z_score_15m,feat_liq_z_score_1h,feat_liq_z_score_4h,feat_long_short_ratio_delta_15m,feat_long_short_ratio_delta_1h,feat_long_short_ratio_delta_24h,feat_long_short_ratio_delta_4h,feat_long_short_ratio_level_15m,feat_long_short_ratio_level_1h,feat_long_short_ratio_level_24h,feat_long_short_ratio_level_4h,feat_mae_pct,feat_mae_r,feat_market_pressure_15m,feat_market_pressure_1h,feat_market_pressure_24h,feat_market_pressure_4h,feat_mfe_pct,feat_mfe_r,feat_oi_change_15m,feat_oi_change_1h,feat_oi_change_24h,feat_oi_change_4h,feat_oi_delta_15m,feat_oi_delta_1h,feat_oi_delta_24h,feat_oi_delta_4h,feat_oi_delta_z_15m,feat_oi_delta_z_1h,feat_oi_delta_z_4h,feat_oi_percentile_15m,feat_oi_percentile_1h,feat_oi_percentile_24h,feat_oi_percentile_4h,feat_phase,feat_phase_confidence,feat_phase_score,feat_planned_tp1_r,feat_planned_tp2_r,feat_position_size_multiplier,feat_price_change_15m,feat_price_change_1h,feat_price_change_24h,feat_price_change_4h,feat_range_mid_15m,feat_range_mid_1h,feat_range_mid_24h,feat_range_mid_4h,feat_realized_r,feat_recent_high_15m,feat_recent_high_1h,feat_recent_high_24h,feat_recent_high_4h,feat_recent_low_15m,feat_recent_low_1h,feat_recent_low_24h,feat_recent_low_4h,feat_scenario_disposition,feat_scenario_label,feat_scenario_rationale,feat_scenario_reasons,feat_scenario_score,feat_state,feat_strategy_version,feat_structure_label,feat_structure_shift,feat_structure_strength,feat_taker_buy_sell_ratio_delta_15m,feat_taker_buy_sell_ratio_delta_1h,feat_taker_buy_sell_ratio_delta_24h,feat_taker_buy_sell_ratio_delta_4h,feat_taker_buy_sell_ratio_level_15m,feat_taker_buy_sell_ratio_level_1h,feat_taker_buy_sell_ratio_level_24h,feat_taker_buy_sell_ratio_level_4h,feat_tp1_pnl_pct,feat_trap_risk,feat_trend,feat_trend_alignment,feat_volume_change_15m,feat_volume_change_1h,feat_volume_change_24h,feat_volume_change_4h,feat_volume_z_15m,feat_volume_z_1h,feat_volume_z_4h,feat_wick_ratio_15m,feat_wick_ratio_1h,feat_wick_ratio_24h,feat_wick_ratio_4h
6,BZUSDT,4h,Continuation,Long Build-up,Bullish,Triggered,open,Balanced,Low,85.27,A,Low,2026-04-30T03:55:13.790198+00:00,2026-04-30T03:55:13.790198+00:00,2026-04-30T03:55:13.790198+00:00,1,,,,2026-04-30T09:13:16.190962+00:00,112.87,109.935769,116.156338,118.738462,2.934231,3.286338,5.868462,1.12,2.0,100.0,118.7,1.05165234,3.09,3.46,6.17,2.5997,-0.9303,-1.1,-0.3578,-0.4248,0.0,0.0,-0.9303,-1.1,ENTER,0.8527,0.0062524522522750545,0.01008112999784836,0.03996646171045282,0.017331034341754634,0.8527,0.486143945363803,0.07889227824630285,0.0,0.486143945363803,0.0,0.8687,0.1,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,mixed_context|Trend continuation,False,0,1.0,Low,0.0,medium,0.7134,False,0.0,0,0.0,0.0,1.0,0,False,False,1.3189,0.8687,False,0.0,1.0,0.0,Balanced,0,1.0,0.0,Buyer Dominant,VALID,VALID,INSUFFICIENT_HISTORY,VALID,False,Bullish,Continuation,Continuation,Breakout Watch,Triggered,Low,0.0,Continuation Pullback,0.9106,False,False,False,False,0.00012838,0.00012838,-0.00021268,0.00012838,4.567462940873029e-05,0.0001601276303331652,0.0,0.00030338704025865287,False,False,False,False,200,54,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4676450781034107,-0.9383889593083775,-0.09994218473781347,-0.6338307206179654,-1.523137303611673,-1.523137303611673,-1.2791203304505332,-1.523137303611673,0.930274,0.3578,-0.19221607284466918,-0.11003886223027276,0.7763828100052158,0.2594303299967872,0.0,0.0,0.007805066325431235,0.006237470945438917,0.09555949463403639,0.021862821542218965,3888.7099999999627,3112.5299999999697,41765.97999999998,10742.839999999967,1.0163324253104407,1.001493127562976,0.9402371817043824,1.0,0.9811320754716981,1.0,1.0,Neutral,0.786,48.59,1.12,2.0,1.187,0.0004431838326538856,0.00884876653557391,0.03460240963855425,0.011561211686682258,109.175,108.245,104.65,106.85499999999999,-0.3578,113.0,113.0,107.78,113.66,105.35,103.49,101.52,100.05,observe,mixed_context,"Context is not broken, but it also does not strongly identify an early or late phase yet.",mixed_signals,0.5431,Trend continuation,v2_balanced,HH/HL,None,0.85,0.04917572561145864,-0.028693824639083237,-0.4764888637274396,0.08785169759111756,-0.07235566219214039,-0.07235566219214039,-0.27338476775095644,-0.07235566219214039,,0.2146,Bullish,0.72,-0.95,23.89146107265845,-0.95,8.897256278698698,-0.5385813736331476,143.7906419272793,21.390612766454872,0.0009750044318384475,0.011887736860922402,0.041349397590361506,0.025542211865925743
8,CLUSDT,4h,Continuation,Long Build-up,Bullish,Triggered,open,Trending,Low,86.78,A,Low,2026-04-30T03:55:13.790198+00:00,2026-04-30T03:55:13.790198+00:00,2026-04-30T03:55:13.790198+00:00,1,,,,2026-04-30T09:13:19.203047+00:00,109.04,105.984615,112.462031,115.150769,3.055385,3.422031,6.110769,1.12,2.0,100.0,58.05,0.53237344,1.63,1.82,3.25,2.8021,-1.018,-0.59,-0.3633,-0.2109,0.0,0.0,-1.018,-0.59,ENTER,0.8678,0.0068651084791950465,0.010867571533382255,0.04512513286307858,0.018680512444268844,0.8678,0.36763686763686787,0.32815581854043174,0.0,0.36763686763686787,0.0,0.9152,0.1,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,weak_propulsion|Trend continuation,False,0,1.0,Low,0.0,high,0.7698,False,0.0,0,0.0,0.0,1.0,0,False,False,1.35,0.9152,False,0.0,1.0,0.0,Trending,0,1.0,0.0,Buyer Dominant,VALID,VALID,INSUFFICIENT_HISTORY,VALID,False,Bullish,Continuation,Continuation,Breakout Watch,Triggered,Low,0.0,Continuation Pullback,0.8056,False,False,False,False,-0.00038781,-0.00038781,-0.00020945,-0.00038781,-2.3885905419176068e-05,-8.406290841873827e-05,0.0,-0.0001872936337079219,False,False,False,False,200,54,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5745224811856499,-1.041109036916409,-0.14834056826627717,-0.821904904503138,-1.5347484010947223,-1.5347484010947223,-1.1373893601498246,-1.5347484010947223,1.017975,0.3633,-0.27722003355272645,0.12110791972984947,0.7914967906122801,0.17556814567686674,0.0,0.0,0.008670369917248733,0.060890732956021834,0.09769770927803874,0.07076865678739563,15774.120000000112,105326.41999999993,127434.42999999993,121283.6000000001,0.24399561571300132,9.154711222111706,1.2575458744549215,1.0,1.0,1.0,1.0,Neutral,0.9,67.73,1.12,2.0,0.5805,0.0008260670032125141,0.006832871652816336,0.04261535361676395,0.011315154887776045,105.035,104.03999999999999,99.85,102.14,-0.3633,109.25,109.25,103.5,109.25,100.82,98.83,96.2,95.03,wait,weak_propulsion,"The structure looks like a build, but the propulsion behind it is not convincing enough yet.","weak_local_pressure, weak_1h_pressure, soft_flow_alignment",0.65,Trend continuation,v2_balanced,HH/HL,Bullish BOS,1.0,0.2017303717852037,0.33427656315361787,-0.8850813275306455,0.3983339860908165,0.375074626784096,0.375074626784096,-0.4692039490751713,0.375074626784096,,0.2054,Bullish,0.72,-0.95,23.1766991088563,-0.95,15.232999181539888,0.17225112090654698,78.08800055555682,13.43529527282444,0.0020192748967416143,0.011080332409972325,0.047048156357042126,0.027731404192172092
15,NOMUSDT,15m,Continuation,Long Build-up,Bullish,Triggered,win,Trending,High,83.58,B,Medium,2026-04-29T19:29:59.999000+00:00,2026-04-29T19:29:59.999000+00:00,2026-04-29T19:29:59.999000+00:00,1,,2026-04-29T23:14:59.999000+00:00,Partial TP1,2026-04-30T09:14:13.503362+00:00,0.003013,0.002927,0.003098,0.003185,8.6e-05,8.5e-05,0.000172,0.99,2.0,100.0,43.99,14600.06637902,1.26,1.24,2.51,2.8555,1.4135,0.62,0.495,0.2178,2.9539,1.3,-0.6638,-0.29,ENTER,0.8358,0.01903655587691431,0.06029622551361682,0.0,0.05830847420174566,0.8358,0.0,0.0,0.0,0.0,0.0,0.7908,0.0,1.0119,0.0,-1.0,1.0,1,1.0,0.0,0.0,weak_propulsion|Trend continuation,False,0,1.0,High,0.0,medium,0.7072,False,0.0,1,1.0119,0.0,1.0,1,False,False,1.1404,0.7908,False,0.0,1.0,-1.0,Trending,1,1.0,0.0,Buyer Dominant,VALID,VALID,NO_DATA,VALID,False,Bullish,Continuation,Continuation,Breakout Watch,Triggered,High,0.8165,Continuation Pullback,0.6621,True,False,False,True,-0.0004046,-0.0004046,0.0,-0.00137511,3.9930841297505e-05,0.0011505361315962365,,0.00025968665859497507,False,True,False,False,69,58,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.66379,0.2325,0.2414731875833896,0.31166609281104046,0.0,-0.7008684043282738,2.953867,1.0345,0.00710126678058529,0.00020721453106665034,0.0,-0.07005129943724775,13795462.0,404720.0,0.0,-159598766.0,1.6774076894754704,-0.08838648990196583,-6.15452406463358,0.3235294117647059,0.8070175438596491,0.0,0.9166666666666666,Neutral,0.659,35.89,0.99,2.0,0.4399,0.012432795698924779,-0.011570247933884257,0.0,-0.050062972292191386,0.0029944999999999998,0.0031149999999999997,0.0,0.0030340000000000002,0.495,0.003074,0.003565,0.0,0.003565,0.002915,0.002665,0.0,0.002503,wait,weak_propulsion,"The structure looks like a build, but the propulsion behind it is not convincing enough yet.","weak_local_pressure, soft_flow_alignment",0.55,Trend continuation,v2_balanced,HH/HL,None,0.85,0.15417541307684424,-0.0019375341154217532,,-0.04165828641679924,0.20450737460865484,-0.021943200312530282,0.0,-0.06782284276338318,2.826929,0.1614,Bullish,0.72,0.3842297570989505,-0.21546797975380214,0.0,-0.5628312370571898,-0.056368680513107325,-0.3829584935689333,20.606450031937783,0.02419354838709678,0.029752066115702414,0.0,0.07336272040302272
14,NOMUSDT,15m,Continuation,Long Build-up,Bullish,Triggered,loss,Trending,High,83.53,B,Medium,2026-04-29T17:44:59.999000+00:00,2026-04-29T17:44:59.999000+00:00,2026-04-29T17:44:59.999000+00:00,1,,2026-04-29T18:29:59.999000+00:00,Invalidation,2026-04-30T09:14:13.485736+00:00,0.00304,0.002947,0.003132,0.003226,9.3e-05,9.2e-05,0.000186,0.99,2.0,100.0,45.79,15062.5,1.4,1.39,2.8,3.0557,-3.0557,-1.4,-1.0,-0.4579,0.0,0.0,-3.0921,-1.42,ENTER,0.8353,0.020371240601503735,0.06885456885456886,0.0,0.05830847420174566,0.8353,0.0,0.0,0.0,0.0,0.0,0.7992,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,weak_propulsion|Trend continuation,False,0,1.0,High,0.0,medium,0.7069,False,0.0,0,0.0,0.0,1.0,0,False,False,1.1467,0.7992,False,0.0,1.0,0.0,Trending,0,1.0,0.0,Buyer Dominant,VALID,VALID,NO_DATA,VALID,False,Bullish,Continuation,Continuation,Breakout Watch,Triggered,High,0.0,Continuation Pullback,0.6906,True,False,False,True,-0.0004046,-0.0004046,0.0,-0.00137511,0.00023191014442462172,0.0019019066665162275,,0.00025968665859497507,False,True,False,False,62,56,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.092105,1.0119,0.26674781708960604,0.19252685537636421,0.0,-0.7008684043282738,0.0,0.0,0.000685651620307885,-0.017221220968694266,0.0,-0.07005129943724775,1342427.0,-34291384.0,0.0,-159598766.0,0.43570502450846876,-1.3872445893318703,-6.15452406463358,0.3114754098360656,0.8181818181818182,0.0,0.9166666666666666,Neutral,0.672,37.16,0.99,2.0,0.4579,0.006289308176100746,-0.006629101756711982,0.0,-0.050062972292191386,0.0030020000000000003,0.0031095000000000003,0.0,0.0030340000000000002,-1.0,0.003089,0.003565,0.0,0.003565,0.002915,0.002654,0.0,0.002503,wait,weak_propulsion,"The structure looks like a build, but the propulsion behind it is not convincing enough yet.","weak_1h_pressure, soft_flow_alignment",0.55,Trend continuation,v2_balanced,HH/HL,None,0.85,0.1570935330688193,-0.04909237109535978,,-0.04165828641679924,0.18564875163537886,-0.08420735184197393,0.0,-0.06782284276338318,,0.1822,Bullish,0.72,-0.5116759523335369,-0.004909681201167389,0.0,-0.5628312370571898,-2.1258354645404336,-0.09237041305451543,20.606450031937783,0.010923535253227423,0.04540934703347695,0.0,0.07336272040302272
21,TACUSDT,15m,Continuation,Long Build-up,Bullish,Triggered,win,Balanced,High,82.75,B,Medium,2026-04-29T08:29:27.058746+00:00,2026-04-29T08:29:27.058746+00:00,2026-04-29T08:29:27.058746+00:00,1,,2026-04-30T01:59:59.999000+00:00,Target 2,2026-04-30T09:14:46.009927+00:00,0.014145,0.013837,0.01445,0.01476,0.000308,0.000305,0.000615,0.99,2.0,100.0,42.46,3001.76740898,0.92,0.91,1.85,2.1754,3.2523,1.38,1.495,0.6348,11.7002,4.97,-0.6575,-0.28,ENTER,0.8275,0.014502853103065172,0.037044334975369436,0.0,0.07243557168784029,0.8275,0.0,0.0,0.0,0.0,0.0,0.782,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,weak_propulsion|Trend continuation,False,0,1.0,High,0.0,medium,0.7476,False,0.0,0,0.0,0.0,1.0,0,False,False,1.1339,0.782,False,0.0,1.0,0.0,Balanced,0,1.0,0.0,Buyer Dominant,VALID,VALID,INSUFFICIENT_HISTORY,VALID,False,Bullish,Continuation,Continuation,Breakout Watch,Triggered,High,0.9468,Continuation Pullback,0.6384,False,False,False,False,0.00013173,0.00013173,0.00013173,0.00013173,0.0,0.0,,-1.0742074509513115e-05,False,True,False,False,87,23,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01965087236329177,-0.0049170526490185384,,-0.09543990116307471,-0.3363350953311843,-0.3536400402435785,-0.4414311825008948,-0.3536400402435785,0.657476,0.3022,0.20322371646706908,0.03688061532350137,0.9459811223337418,-0.3151176281079275,11.700247,5.3784,0.006715623851692796,-0.0007032046907842139,0.366928426413648,0.026847951330406322,4069015.0,-427364.0,146417751.0,15878727.0,0.768927294409886,-0.6345249630928113,-0.1342497060432438,0.9651162790697675,0.9090909090909091,0.0,1.0,Neutral,0.639,33.86,0.99,2.0,0.4246,0.01014068413911303,0.004448009333527803,0.22743170431987902,-0.046184738955823236,0.0141215,0.013277,0.0118175,0.0120305,1.495,0.014567,0.014567,0.013407,0.014567,0.013676,0.011987,0.010228,0.009494,wait,weak_propulsion,"The structure looks like a build, but the propulsion behind it is not convincing enough yet.","weak_local_pressure, weak_1h_pressure, soft_flow_alignment",0.65,Trend continuation,v2_balanced,HH/HL,None,0.85,0.012548753047772976,0.14639576488163536,,-0.14458447237559835,0.1297116065216573,0.22761354598566147,1.009307374440675,0.22761354598566147,2.153674,0.1721,Bullish,0.72,0.730483273911316,-0.6609640603103164,0.0,0.9478022345648962,-0.23523023028321552,-0.1993712367292834,2.0164714765556013,0.014282653717060667,0.027417237859122034,0.3005009925323756,0.06169505608641458
3,APTUSDT,4h,Continuation,Long Build-up,Bullish,Triggered,loss,Balanced,High,88.99,A,Low,2026-04-29T07:58:12.459559+00:00,2026-04-29T07:58:12.459559+00:00,2026-04-29T07:58:12.459559+00:00,1,,2026-04-29T23:59:59.999000+00:00,Invalidation,2026-04-30T09:12:59.899841+00:00,1.0004,0.97415,1.026388,1.0529,0.02625,0.025988,0.0525,0.99,2.0,100.0,128.25,128.19872051,3.37,3.33,6.73,2.624,-2.624,-3.37,-1.0,-1.2825,0.0,0.0,-1.0796,-1.38,ENTER,0.8899,0.0037770606043297165,0.006890101102416179,0.0,0.017493002798880455,0.8899,0.40601328127606906,0.40601328127606906,0.0,0.0,0.10427993865885965,0.9635,0.1,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,mixed_context|Trend continuation,False,0,1.0,High,0.0,high,0.7767,False,0.0,0,0.0,0.0,1.0,0,False,False,1.35,0.9635,False,0.0,1.0,0.0,Balanced,0,1.0,0.0,Buyer Dominant,VALID,VALID,INSUFFICIENT_HISTORY,VALID,False,Bullish,Continuation,Continuation,Breakout Watch,Triggered,High,0.0,Continuation Pullback,0.9517,False,False,False,False,-2.63e-06,-2.63e-06,-2.63e-06,-2.63e-06,0.0,-1.0719769245587663e-09,,-6.551188278661225e-06,False,False,False,False,189,47,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056236096720347906,0.0007934351197244616,,0.04213590498098452,0.46668989371611824,0.46668989371611824,0.48149146243375707,0.46668989371611824,1.079568,0.4114,-0.003415106066585002,-0.08431936836663927,-0.5347558738904972,0.3860701988733145,0.0,0.0,-0.0019706620729376357,-0.004822190248873686,-0.06579118175402433,0.01934450643943388,-46937.29999999702,-115184.19999999925,-1647753.1999999993,451113.6000000015,-1.360030831062931,-1.2182490897318328,4.198048572583738,0.95,0.6521739130434783,0.0,0.6,Neutral,0.664,36.41,0.99,2.0,1.2825,9.99700089972898e-05,-0.0027910685805423996,-0.00041407867494819457,0.009994952044421917,0.989,0.9821,0.9746,0.9748,-1.0,1.0078,1.0078,0.9947,1.0078,0.9702,0.9564,0.9545,0.9418,observe,mixed_context,"Context is not broken, but it also does not strongly identify an early or late phase yet.",mixed_signals,0.6383,Trend continuation,v2_balanced,HH/HL,Bullish BOS,1.0,0.3158723818614699,0.40045766124392773,,0.3524812357583489,0.46404843220706177,0.46404843220706177,1.3268097142849984,0.46404843220706177,,0.2103,Bullish,0.72,-0.763620578645515,3.0782838272078368,0.0,4.704591865412199,0.46079546428936863,27.449650507568933,6.541596240702849,0.0012996101169649894,0.007476076555023985,0.041614906832298154,0.01746592629984854
4,AXLUSDT,4h,Continuation,Long Build-up,Bullish,Triggered,win,Trending,High,86.17,A,Low,2026-04-29T03:59:59.999000+00:00,2026-04-29T03:59:59.999000+00:00,2026-04-29T03:59:59.999000+00:00,1,,2026-04-29T07:59:59.999000+00:00,Partial TP1,2026-04-30T09:13:05.012917+00:00,0.06084,0.058017,0.063635,0.066487,0.002823,0.002795,0.005647,0.99,2.0,100.0,124.77,2050.78895464,5.79,5.73,11.58,4.6406,2.2971,2.87,0.495,0.6176,5.5391,6.91,0.0,0.0,ENTER,0.8617,0.0,0.018009768009767994,0.0,0.030937248885966818,0.8617,0.0,0.0,0.0,0.0,0.0,0.8621,0.05,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,mixed_context|Trend continuation,False,0,1.0,High,0.0,medium,0.7158,False,0.0,0,0.0,0.0,1.0,0,False,False,1.3134,0.8621,False,0.0,1.0,0.0,Trending,0,1.0,0.0,Buyer Dominant,NO_DATA,VALID,NO_DATA,VALID,False,Bullish,Continuation,Continuation,Breakout Watch,Triggered,High,1.0,Continuation Pullback,0.8826,False,False,False,False,0.0,-0.00017253,0.0,-0.00017253,,-7.670179071988441e-05,,-0.00017858490818429586,False,False,False,False,0,43,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16539303450872414,0.0,0.2573395260264746,5.539119,1.1936,0.0,-0.004636749852011205,0.0,0.01366003870068682,0.0,-243429.0,0.0,701396.299999997,,-0.5103778487169514,0.916681262126217,0.0,0.7142857142857143,0.0,0.5555555555555556,Neutral,0.522,32.18,0.99,2.0,1.2477,0.0,0.028223762041575087,0.0,0.02735562310030389,0.0,0.058914999999999995,0.0,0.057304999999999995,0.495,0.0,0.06104,0.0,0.06104,0.0,0.05679,0.0,0.05357,observe,mixed_context,"Context is not broken, but it also does not strongly identify an early or late phase yet.",mixed_signals,0.5374,Trend continuation,v2_balanced,HH/HL,None,0.85,,0.7935060408473467,,0.28172022850244366,0.0,0.739035825374979,0.0,0.2516571709625666,4.594181,0.1909,Bullish,0.72,0.0,0.9449726458175565,0.0,0.46791461725549194,,2.700549934165747,2.059679468953158,0.0,0.03160385330403915,0.0,0.05133400878081719
11,GALAUSDT,4h,Continuation,Long Build-up,Bullish,Triggered,loss,Trending,High,87.0,A,Low,2026-04-29T03:56:09.151296+00:00,2026-04-29T03:56:09.151296+00:00,2026-04-29T03:56:09.151296+00:00,1,,2026-04-29T23:59:59.999000+00:00,Invalidation,2026-04-30T09:13:35.318809+00:00,0.00338,0.003282,0.003477,0.003577,9.8e-05,9.7e-05,0.000197,0.99,2.0,100.0,61.08,18071.00591716,1.78,1.76,3.55,2.9093,-2.9093,-1.78,-1.0,-0.6108,0.0,0.0,-5.0888,-3.11,ENTER,0.87,0.004649196956889268,0.009298393913778543,0.0,0.0193951347797502,0.87,0.28205128205128227,0.0,0.0,0.0,0.28205128205128227,0.9148,0.1,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,weak_propulsion|Trend continuation,False,0,1.0,High,0.0,medium,0.726,False,0.0,0,0.0,0.0,1.0,0,False,False,1.35,0.9148,False,0.0,1.0,0.0,Trending,0,1.0,0.0,Buyer Dominant,VALID,VALID,INSUFFICIENT_HISTORY,VALID,False,Bullish,Continuation,Continuation,Breakout Watch,Triggered,High,0.0,Continuation Pullback,0.8025,False,False,False,False,0.0001,0.0001,0.0001,0.0001,2.124302429383669e-12,6.087511841975865e-07,,2.0539977815034984e-05,False,False,False,False,173,43,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027232793326213978,0.014405367172272143,,-0.001694188578047262,0.46880129592462205,0.46880129592462205,0.42969150387451716,0.46880129592462205,5.088757,1.7492,0.002371076448105399,0.04593981245978973,-0.20371714224767729,0.3005833971881223,0.0,0.0,-0.003426660541181293,-0.00769772054900477,-0.029371333927568435,0.012874852710164673,-8211862.0,-18526696.0,-71350101.0,30357521.0,-0.9577054306290838,-1.694845668969661,2.2933802105972476,0.92,0.9523809523809523,0.0,1.0,Neutral,0.589,28.86,0.99,2.0,0.6108,0.0029673590504451113,0.008955223880597038,0.009118541033434674,0.018072289156626554,0.00334,0.00332,0.0033,0.00332,-1.0,0.00339,0.00339,0.00335,0.00339,0.00329,0.00325,0.00325,0.00325,wait,weak_propulsion,"The structure looks like a build, but the propulsion behind it is not convincing enough yet.","weak_1h_pressure, soft_flow_alignment",0.55,Trend continuation,v2_balanced,HH/HL,Bullish BOS,1.0,0.833606662844666,0.3522366498442659,,0.500978018102705,0.7546185026480463,0.7546185026480463,-0.0007002451143934259,0.7546185026480463,,0.1946,Bullish,0.72,0.0795735127623672,0.2534336855240912,0.0,0.46129435473277625,1.7198369493473202,0.5907982855224713,0.6344624741203698,0.005934718100890094,0.011940298507462588,0.030395136778115582,0.03012048192771079
