candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
qmid_p06_15m_strict,52,AXSUSDT,15m,Continuation,Bullish,2026-04-27T14:08:28.137705+00:00,guard_quality_not_ready,
qmid_p06_15m_strict,53,APEUSDT,15m,Continuation,Bullish,2026-04-28T04:00:32.395208+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,55,1000LUNCUSDT,4h,Continuation,Bullish,2026-04-28T08:05:01.756864+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,56,ORCAUSDT,15m,Continuation,Bullish,2026-04-28T08:55:56.692015+00:00,guard_market_pressure_4h_high,
qmid_p06_15m_strict,57,币安人生USDT,15m,Continuation,Bullish,2026-04-28T09:06:10.991617+00:00,guard_taker_15m_not_aligned,
qmid_p06_15m_strict,58,CLUSDT,4h,Continuation,Bullish,2026-04-28T10:49:15.013450+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,59,BZUSDT,4h,Continuation,Bullish,2026-04-28T12:02:57.289108+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,60,CRVUSDT,15m,Continuation,Bullish,2026-04-28T13:29:34.569642+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,61,PRLUSDT,15m,Continuation,Bullish,2026-04-28T18:20:45.849038+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,62,KATUSDT,15m,Continuation,Bullish,2026-04-28T19:11:41.560976+00:00,guard_market_pressure_4h_high,
qmid_p06_15m_strict,63,OPENUSDT,15m,Continuation,Bullish,2026-04-28T23:26:23.210541+00:00,guard_market_pressure_4h_high,
qmid_p06_15m_strict,64,BIOUSDT,4h,Continuation,Bullish,2026-04-29T00:02:01.300062+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,65,HUSDT,4h,Continuation,Bullish,2026-04-29T00:02:03.863579+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,66,DOGEUSDT,15m,Continuation,Bullish,2026-04-29T00:27:29.829690+00:00,guard_taker_15m_not_aligned,
qmid_p06_15m_strict,67,AXSUSDT,15m,Continuation,Bullish,2026-04-29T03:45:59.305849+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,68,GALAUSDT,4h,Continuation,Bullish,2026-04-29T04:01:21.552093+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,69,API3USDT,1h,Continuation,Bullish,2026-04-29T06:04:20.466984+00:00,guard_timeframe_1h,
qmid_p06_15m_strict,70,TACUSDT,15m,Continuation,Bullish,2026-04-29T08:29:31.754826+00:00,guard_flow_alignment_15m_weak,
