candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
ema_pullback_only,91,CHIPUSDT,15m,Continuation,Bullish,2026-05-02T14:31:12.290965+00:00,guard_ema_slope_not_aligned,
ema_pullback_only,92,FETUSDT,4h,Continuation,Bullish,2026-05-02T16:03:08.033657+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,93,PIEVERSEUSDT,4h,Continuation,Bullish,2026-05-02T16:03:08.692762+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,94,GIGGLEUSDT,4h,Continuation,Bullish,2026-05-02T20:03:03.196508+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,95,OPGUSDT,4h,Continuation,Bullish,2026-05-03T04:02:54.915649+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,96,ORDIUSDT,15m,Continuation,Bullish,2026-05-03T07:57:44.137116+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,99,MEGAUSDT,15m,Continuation,Bullish,2026-05-03T15:16:44.293896+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,100,ZECUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.035349+00:00,guard_ema_extension_too_far,
ema_pullback_only,101,WLFIUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.722101+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,102,ENAUSDT,1h,Continuation,Bullish,2026-05-03T21:04:00.563812+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,103,TAOUSDT,4h,Continuation,Bullish,2026-05-04T04:02:54.406093+00:00,guard_ema_extension_too_far,
ema_pullback_only,105,SUIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:20.976681+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,106,RENDERUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.086450+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,107,UNIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.370969+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,108,ETHUSDT,4h,Continuation,Bullish,2026-05-04T04:07:22.204651+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,109,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-04T04:17:38.620049+00:00,symbol_locked_open_position,
ema_pullback_only,110,ETCUSDT,24h,Continuation,Bullish,2026-05-04T04:22:43.817036+00:00,guard_ema_extension_too_far,
ema_pullback_only,112,DASHUSDT,4h,Continuation,Bullish,2026-05-04T08:01:25.195561+00:00,guard_ema_extension_too_far,
ema_pullback_only,113,LINKUSDT,24h,Continuation,Bullish,2026-05-04T09:17:44.043146+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,114,UNIUSDT,24h,Continuation,Bullish,2026-05-04T12:21:04.762375+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,116,1000PEPEUSDT,15m,Continuation,Bullish,2026-05-04T14:23:15.524115+00:00,guard_ema_slope_not_aligned,
ema_pullback_only,117,LDOUSDT,15m,Continuation,Bullish,2026-05-04T14:28:22.637884+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,118,ETHUSDT,24h,Continuation,Bullish,2026-05-04T14:53:47.078709+00:00,guard_ema_trend_not_aligned,
ema_pullback_only,119,BTCUSDT,24h,Continuation,Bullish,2026-05-04T15:03:58.953529+00:00,guard_ema_extension_too_far,
ema_pullback_only,120,DASHUSDT,15m,Continuation,Bullish,2026-05-04T15:14:11.208738+00:00,guard_ema_extension_too_far,
ema_pullback_only,121,BZUSDT,4h,Continuation,Bullish,2026-05-04T16:00:06.851487+00:00,guard_ema_extension_too_far,
