candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
tf_profile,64,BIOUSDT,4h,Continuation,Bullish,2026-04-29T00:02:01.300062+00:00,guard_volume_z_4h_extreme,
tf_profile,67,AXSUSDT,15m,Continuation,Bullish,2026-04-29T03:45:59.305849+00:00,guard_volume_z_15m_weak,
tf_profile,69,API3USDT,1h,Continuation,Bullish,2026-04-29T06:04:20.466984+00:00,guard_timeframe_1h,
tf_profile,70,TACUSDT,15m,Continuation,Bullish,2026-04-29T08:29:31.754826+00:00,guard_volume_z_15m_weak,
tf_profile,71,DOGEUSDT,4h,Continuation,Bullish,2026-04-29T10:06:56.772876+00:00,guard_market_pressure_4h_high,
tf_profile,73,CLUSDT,4h,Continuation,Bullish,2026-04-30T04:00:19.428150+00:00,guard_low_volatility,
tf_profile,74,BZUSDT,4h,Continuation,Bullish,2026-04-30T04:00:19.754659+00:00,guard_low_volatility,
tf_profile,75,SNDKUSDT,4h,Continuation,Bullish,2026-04-30T12:01:14.590129+00:00,guard_low_volatility,
tf_profile,76,SOLVUSDT,15m,Continuation,Bullish,2026-04-30T14:10:50.171385+00:00,guard_volume_z_4h_extreme,
tf_profile,77,API3USDT,15m,Continuation,Bullish,2026-05-01T02:29:27.500851+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,78,1000LUNCUSDT,15m,Continuation,Bullish,2026-05-01T03:56:05.034252+00:00,guard_quality_score_outside_mid,
tf_profile,79,1000BONKUSDT,1h,Continuation,Bullish,2026-05-01T04:01:11.891979+00:00,guard_timeframe_1h,
tf_profile,80,MONUSDT,15m,Continuation,Bullish,2026-05-01T08:21:23.352575+00:00,guard_quality_score_outside_mid,
tf_profile,81,BIOUSDT,15m,Continuation,Bullish,2026-05-01T09:58:06.778988+00:00,guard_volume_z_15m_weak,
tf_profile,83,LUMIAUSDT,15m,Continuation,Bullish,2026-05-01T11:35:05.526164+00:00,guard_volume_z_15m_weak,
tf_profile,84,FETUSDT,1h,Continuation,Bullish,2026-05-01T13:01:43.920498+00:00,guard_timeframe_1h,
tf_profile,85,FARTCOINUSDT,4h,Continuation,Bullish,2026-05-01T16:00:05.434939+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,87,MSTRUSDT,4h,Continuation,Bullish,2026-05-01T20:04:46.852781+00:00,guard_low_volatility,
tf_profile,88,LUMIAUSDT,15m,Continuation,Bullish,2026-05-02T00:55:39.207781+00:00,guard_quality_score_outside_mid,
tf_profile,89,LITUSDT,15m,Continuation,Bullish,2026-05-02T01:41:30.105255+00:00,guard_quality_score_outside_mid,
tf_profile,90,币安人生USDT,15m,Continuation,Bullish,2026-05-02T02:27:27.646962+00:00,guard_quality_score_outside_mid,
tf_profile,91,CHIPUSDT,15m,Continuation,Bullish,2026-05-02T14:31:12.290965+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,94,GIGGLEUSDT,4h,Continuation,Bullish,2026-05-02T20:03:03.196508+00:00,guard_low_volatility,
tf_profile,95,OPGUSDT,4h,Continuation,Bullish,2026-05-03T04:02:54.915649+00:00,guard_market_pressure_4h_high,
tf_profile,96,ORDIUSDT,15m,Continuation,Bullish,2026-05-03T07:57:44.137116+00:00,guard_low_volatility,
tf_profile,98,WLFIUSDT,15m,Continuation,Bullish,2026-05-03T10:56:20.080549+00:00,guard_quality_score_outside_mid,
tf_profile,99,MEGAUSDT,15m,Continuation,Bullish,2026-05-03T15:16:44.293896+00:00,guard_volume_z_15m_weak,
tf_profile,100,ZECUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.035349+00:00,guard_low_volatility,
tf_profile,101,WLFIUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.722101+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,102,ENAUSDT,1h,Continuation,Bullish,2026-05-03T21:04:00.563812+00:00,guard_timeframe_1h,
tf_profile,103,TAOUSDT,4h,Continuation,Bullish,2026-05-04T04:02:54.406093+00:00,guard_low_volatility,
tf_profile,105,SUIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:20.976681+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,106,RENDERUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.086450+00:00,guard_market_pressure_4h_high,
tf_profile,107,UNIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.370969+00:00,guard_volume_z_4h_extreme,
tf_profile,108,ETHUSDT,4h,Continuation,Bullish,2026-05-04T04:07:22.204651+00:00,guard_low_volatility,
tf_profile,109,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-04T04:17:38.620049+00:00,symbol_locked_open_position,
tf_profile,110,ETCUSDT,24h,Continuation,Bullish,2026-05-04T04:22:43.817036+00:00,guard_volume_z_4h_extreme,
tf_profile,112,DASHUSDT,4h,Continuation,Bullish,2026-05-04T08:01:25.195561+00:00,guard_low_volatility,
tf_profile,113,LINKUSDT,24h,Continuation,Bullish,2026-05-04T09:17:44.043146+00:00,guard_low_volatility,
tf_profile,114,UNIUSDT,24h,Continuation,Bullish,2026-05-04T12:21:04.762375+00:00,guard_volume_z_4h_extreme,
tf_profile,115,币安人生USDT,15m,Continuation,Bullish,2026-05-04T13:06:54.883596+00:00,guard_volume_z_15m_weak,
tf_profile,116,1000PEPEUSDT,15m,Continuation,Bullish,2026-05-04T14:23:15.524115+00:00,guard_volume_z_15m_weak,
tf_profile,117,LDOUSDT,15m,Continuation,Bullish,2026-05-04T14:28:22.637884+00:00,guard_volume_z_15m_weak,
tf_profile,118,ETHUSDT,24h,Continuation,Bullish,2026-05-04T14:53:47.078709+00:00,guard_low_volatility,
tf_profile,119,BTCUSDT,24h,Continuation,Bullish,2026-05-04T15:03:58.953529+00:00,guard_low_volatility,
tf_profile,120,DASHUSDT,15m,Continuation,Bullish,2026-05-04T15:14:11.208738+00:00,guard_low_volatility,
tf_profile,121,BZUSDT,4h,Continuation,Bullish,2026-05-04T16:00:06.851487+00:00,guard_low_volatility,
tf_profile,122,MEGAUSDT,4h,Continuation,Bullish,2026-05-04T16:00:08.146517+00:00,guard_market_pressure_4h_high,
tf_profile,123,ENAUSDT,15m,Continuation,Bullish,2026-05-04T17:11:30.648881+00:00,guard_volume_z_15m_weak,
tf_profile,124,TONUSDT,24h,Continuation,Bullish,2026-05-04T20:04:39.476747+00:00,guard_volume_z_4h_extreme,
tf_profile,125,HYPEUSDT,24h,Continuation,Bullish,2026-05-04T22:06:55.752615+00:00,guard_low_volatility,
tf_profile,126,XMRUSDT,24h,Continuation,Bullish,2026-05-04T23:23:25.654678+00:00,guard_low_volatility,
tf_profile,127,ZECUSDT,4h,Continuation,Bullish,2026-05-05T00:04:12.090067+00:00,guard_low_volatility,
tf_profile,128,TIAUSDT,4h,Continuation,Bullish,2026-05-05T04:03:42.775901+00:00,guard_market_pressure_4h_high,
tf_profile,133,TONUSDT,4h,Continuation,Bullish,2026-05-05T12:02:40.231408+00:00,guard_volume_z_4h_extreme,
tf_profile,134,NEIROUSDT,4h,Continuation,Bullish,2026-05-05T12:02:41.237365+00:00,guard_volume_z_4h_extreme,
tf_profile,136,SUIUSDT,24h,Continuation,Bullish,2026-05-05T13:39:31.282880+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,137,TRUMPUSDT,1h,Continuation,Bullish,2026-05-05T15:01:01.968686+00:00,guard_timeframe_1h,
tf_profile,138,FARTCOINUSDT,4h,Continuation,Bullish,2026-05-05T16:02:13.082801+00:00,guard_market_pressure_4h_high,
tf_profile,139,MONUSDT,4h,Continuation,Bullish,2026-05-05T16:02:15.127579+00:00,guard_volume_z_4h_extreme,
tf_profile,140,APTUSDT,15m,Continuation,Bullish,2026-05-05T18:14:45.856191+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,141,TSTUSDT,15m,Continuation,Bullish,2026-05-05T19:15:53.330113+00:00,guard_volume_z_15m_weak,
tf_profile,146,ADAUSDT,24h,Continuation,Bullish,2026-05-05T23:20:30.215190+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
tf_profile,147,ZENUSDT,4h,Continuation,Bullish,2026-05-06T00:01:13.131488+00:00,guard_market_pressure_4h_high,
tf_profile,149,NFPUSDT,15m,Continuation,Bullish,2026-05-06T01:43:12.476922+00:00,guard_market_pressure_4h_high,
tf_profile,150,WIFUSDT,15m,Continuation,Bullish,2026-05-06T03:25:06.402779+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,151,AVAXUSDT,4h,Continuation,Bullish,2026-05-06T04:00:49.298585+00:00,guard_low_volatility,
tf_profile,155,TONUSDT,24h,Continuation,Bullish,2026-05-06T04:16:08.139966+00:00,guard_market_pressure_4h_high,
tf_profile,156,ZECUSDT,4h,Continuation,Bullish,2026-05-06T08:00:19.124999+00:00,guard_low_volatility,
tf_profile,157,1000BONKUSDT,4h,Continuation,Bullish,2026-05-06T08:00:22.311472+00:00,guard_market_pressure_4h_high,
tf_profile,158,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-06T08:46:17.560009+00:00,guard_market_pressure_4h_high,
tf_profile,160,SOLUSDT,24h,Continuation,Bullish,2026-05-06T12:00:06.443699+00:00,guard_low_volatility,
tf_profile,161,1000SHIBUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.040967+00:00,guard_market_pressure_4h_high,
tf_profile,163,ICPUSDT,4h,Continuation,Bullish,2026-05-06T12:00:11.395164+00:00,guard_market_pressure_4h_high,
tf_profile,164,BNBUSDT,24h,Continuation,Bullish,2026-05-06T14:38:17.818248+00:00,guard_low_volatility,
tf_profile,166,ARBUSDT,15m,Continuation,Bullish,2026-05-06T15:29:14.187207+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,167,PNUTUSDT,15m,Continuation,Bullish,2026-05-06T16:10:00.183413+00:00,guard_volume_z_15m_weak,
tf_profile,168,FARTCOINUSDT,15m,Continuation,Bullish,2026-05-06T16:45:54.302257+00:00,guard_volume_z_15m_weak,
tf_profile,169,FILUSDT,15m,Continuation,Bullish,2026-05-06T16:50:59.218209+00:00,guard_volume_z_15m_weak,
tf_profile,170,SAHARAUSDT,4h,Continuation,Bullish,2026-05-06T20:04:47.555506+00:00,guard_volume_z_4h_extreme,
tf_profile,172,OPUSDT,24h,Continuation,Bullish,2026-05-06T22:42:38.350104+00:00,guard_oi_delta_z_1h_extreme,
tf_profile,174,SOONUSDT,4h,Continuation,Bullish,2026-05-07T02:02:38.242231+00:00,guard_volume_z_4h_extreme,
tf_profile,175,INTCUSDT,24h,Continuation,Bullish,2026-05-07T02:02:39.077017+00:00,guard_low_volatility,
tf_profile,176,ARUSDT,15m,Continuation,Bullish,2026-05-07T02:04:03.449750+00:00,guard_volume_z_15m_weak,
tf_profile,177,IOUSDT,15m,Continuation,Bullish,2026-05-07T02:23:03.260165+00:00,guard_volume_z_4h_extreme,
tf_profile,179,FILUSDT,15m,Continuation,Bullish,2026-05-07T03:15:34.747049+00:00,guard_volume_z_15m_weak,
tf_profile,180,STXUSDT,4h,Continuation,Bullish,2026-05-07T03:15:55.162790+00:00,guard_market_pressure_4h_high,
tf_profile,181,FARTCOINUSDT,15m,Continuation,Bullish,2026-05-07T04:16:41.986961+00:00,guard_volume_z_4h_extreme,
tf_profile,182,ENAUSDT,15m,Continuation,Bullish,2026-05-07T05:02:27.906996+00:00,guard_volume_z_4h_extreme,
tf_profile,183,1000SHIBUSDT,15m,Continuation,Bullish,2026-05-07T05:02:29.131513+00:00,guard_volume_z_4h_extreme,
tf_profile,184,RIVERUSDT,4h,Continuation,Bullish,2026-05-07T08:03:48.663610+00:00,guard_volume_z_4h_extreme,
tf_profile,185,NOTUSDT,15m,Continuation,Bullish,2026-05-07T09:17:18.138884+00:00,guard_volume_z_15m_weak,
tf_profile,186,WIFUSDT,15m,Continuation,Bullish,2026-05-07T10:13:15.680586+00:00,guard_volume_z_15m_weak,
tf_profile,187,XAGUSDT,24h,Continuation,Bullish,2026-05-07T10:48:53.849876+00:00,guard_low_volatility,
