candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
ema_only,116,1000PEPEUSDT,15m,Continuation,Bullish,2026-05-04T14:23:15.524115+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
ema_only,117,LDOUSDT,15m,Continuation,Bullish,2026-05-04T14:28:22.637884+00:00,guard_ema_trend_not_aligned,
ema_only,118,ETHUSDT,24h,Continuation,Bullish,2026-05-04T14:53:47.078709+00:00,guard_ema_trend_not_aligned,
ema_only,122,MEGAUSDT,4h,Continuation,Bullish,2026-05-04T16:00:08.146517+00:00,guard_ema_trend_not_aligned,
ema_only,123,ENAUSDT,15m,Continuation,Bullish,2026-05-04T17:11:30.648881+00:00,guard_ema_trend_not_aligned,
ema_only,124,TONUSDT,24h,Continuation,Bullish,2026-05-04T20:04:39.476747+00:00,guard_ema_trend_not_aligned,
ema_only,126,XMRUSDT,24h,Continuation,Bullish,2026-05-04T23:23:25.654678+00:00,guard_ema_trend_not_aligned,
ema_only,128,TIAUSDT,4h,Continuation,Bullish,2026-05-05T04:03:42.775901+00:00,guard_ema_trend_not_aligned,
ema_only,131,ENAUSDT,4h,Continuation,Bullish,2026-05-05T12:02:37.616545+00:00,guard_ema_trend_not_aligned,
ema_only,136,SUIUSDT,24h,Continuation,Bullish,2026-05-05T13:39:31.282880+00:00,guard_ema_trend_not_aligned,
ema_only,137,TRUMPUSDT,1h,Continuation,Bullish,2026-05-05T15:01:01.968686+00:00,guard_ema_trend_not_aligned,
ema_only,139,MONUSDT,4h,Continuation,Bullish,2026-05-05T16:02:15.127579+00:00,guard_ema_trend_not_aligned,
ema_only,140,APTUSDT,15m,Continuation,Bullish,2026-05-05T18:14:45.856191+00:00,guard_ema_trend_not_aligned,
ema_only,141,TSTUSDT,15m,Continuation,Bullish,2026-05-05T19:15:53.330113+00:00,guard_ema_trend_not_aligned,
ema_only,142,ICPUSDT,4h,Continuation,Bullish,2026-05-05T20:01:42.287320+00:00,guard_ema_trend_not_aligned,
ema_only,143,HBARUSDT,4h,Continuation,Bullish,2026-05-05T20:01:42.496464+00:00,guard_ema_trend_not_aligned,
ema_only,146,ADAUSDT,24h,Continuation,Bullish,2026-05-05T23:20:30.215190+00:00,guard_ema_trend_not_aligned,
ema_only,149,NFPUSDT,15m,Continuation,Bullish,2026-05-06T01:43:12.476922+00:00,guard_ema_trend_not_aligned,
ema_only,151,AVAXUSDT,4h,Continuation,Bullish,2026-05-06T04:00:49.298585+00:00,guard_ema_trend_not_aligned,
ema_only,152,WLDUSDT,4h,Continuation,Bullish,2026-05-06T04:00:50.505174+00:00,guard_ema_trend_not_aligned,
ema_only,154,RIVERUSDT,4h,Continuation,Bearish,2026-05-06T04:00:52.824130+00:00,guard_ema_trend_not_aligned,
ema_only,155,TONUSDT,24h,Continuation,Bullish,2026-05-06T04:16:08.139966+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
ema_only,159,ETCUSDT,24h,Continuation,Bullish,2026-05-06T08:56:27.888871+00:00,symbol_locked_open_position,
ema_only,160,SOLUSDT,24h,Continuation,Bullish,2026-05-06T12:00:06.443699+00:00,guard_ema_trend_not_aligned,
ema_only,164,BNBUSDT,24h,Continuation,Bullish,2026-05-06T14:38:17.818248+00:00,guard_ema_trend_not_aligned,
ema_only,171,NEIROUSDT,15m,Continuation,Bullish,2026-05-06T20:14:59.447470+00:00,guard_ema_trend_not_aligned,
ema_only,172,OPUSDT,24h,Continuation,Bullish,2026-05-06T22:42:38.350104+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
ema_only,173,ARBUSDT,4h,Continuation,Bullish,2026-05-07T01:56:05.691199+00:00,guard_ema_trend_not_aligned,
ema_only,174,SOONUSDT,4h,Continuation,Bullish,2026-05-07T02:02:38.242231+00:00,guard_ema_trend_not_aligned,
ema_only,175,INTCUSDT,24h,Continuation,Bullish,2026-05-07T02:02:39.077017+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
ema_only,177,IOUSDT,15m,Continuation,Bullish,2026-05-07T02:23:03.260165+00:00,guard_ema_trend_not_aligned,
ema_only,183,1000SHIBUSDT,15m,Continuation,Bullish,2026-05-07T05:02:29.131513+00:00,guard_ema_trend_not_aligned,
ema_only,184,RIVERUSDT,4h,Continuation,Bullish,2026-05-07T08:03:48.663610+00:00,guard_ema_trend_not_aligned,
ema_only,186,WIFUSDT,15m,Continuation,Bullish,2026-05-07T10:13:15.680586+00:00,guard_ema_trend_not_aligned,
ema_only,187,XAGUSDT,24h,Continuation,Bullish,2026-05-07T10:48:53.849876+00:00,guard_ema_trend_not_aligned,
