candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
qmid_p06_ema_pullback,60,CRVUSDT,15m,Continuation,Bullish,2026-04-28T13:29:34.569642+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,61,PRLUSDT,15m,Continuation,Bullish,2026-04-28T18:20:45.849038+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,62,KATUSDT,15m,Continuation,Bullish,2026-04-28T19:11:41.560976+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,63,OPENUSDT,15m,Continuation,Bullish,2026-04-28T23:26:23.210541+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,64,BIOUSDT,4h,Continuation,Bullish,2026-04-29T00:02:01.300062+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,65,HUSDT,4h,Continuation,Bullish,2026-04-29T00:02:03.863579+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,67,AXSUSDT,15m,Continuation,Bullish,2026-04-29T03:45:59.305849+00:00,guard_ema_extension_too_far,
qmid_p06_ema_pullback,68,GALAUSDT,4h,Continuation,Bullish,2026-04-29T04:01:21.552093+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,69,API3USDT,1h,Continuation,Bullish,2026-04-29T06:04:20.466984+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,71,DOGEUSDT,4h,Continuation,Bullish,2026-04-29T10:06:56.772876+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,72,DOGEUSDT,24h,Continuation,Bullish,2026-04-30T02:20:15.669725+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,73,CLUSDT,4h,Continuation,Bullish,2026-04-30T04:00:19.428150+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,74,BZUSDT,4h,Continuation,Bullish,2026-04-30T04:00:19.754659+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,75,SNDKUSDT,4h,Continuation,Bullish,2026-04-30T12:01:14.590129+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,76,SOLVUSDT,15m,Continuation,Bullish,2026-04-30T14:10:50.171385+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,77,API3USDT,15m,Continuation,Bullish,2026-05-01T02:29:27.500851+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,78,1000LUNCUSDT,15m,Continuation,Bullish,2026-05-01T03:56:05.034252+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,79,1000BONKUSDT,1h,Continuation,Bullish,2026-05-01T04:01:11.891979+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,80,MONUSDT,15m,Continuation,Bullish,2026-05-01T08:21:23.352575+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,82,SOLVUSDT,15m,Continuation,Bullish,2026-05-01T10:54:12.302371+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,84,FETUSDT,1h,Continuation,Bullish,2026-05-01T13:01:43.920498+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,85,FARTCOINUSDT,4h,Continuation,Bullish,2026-05-01T16:00:05.434939+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,86,1000BONKUSDT,4h,Continuation,Bullish,2026-05-01T16:00:06.216040+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,87,MSTRUSDT,4h,Continuation,Bullish,2026-05-01T20:04:46.852781+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,88,LUMIAUSDT,15m,Continuation,Bullish,2026-05-02T00:55:39.207781+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,89,LITUSDT,15m,Continuation,Bullish,2026-05-02T01:41:30.105255+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,90,币安人生USDT,15m,Continuation,Bullish,2026-05-02T02:27:27.646962+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,91,CHIPUSDT,15m,Continuation,Bullish,2026-05-02T14:31:12.290965+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,92,FETUSDT,4h,Continuation,Bullish,2026-05-02T16:03:08.033657+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,93,PIEVERSEUSDT,4h,Continuation,Bullish,2026-05-02T16:03:08.692762+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,94,GIGGLEUSDT,4h,Continuation,Bullish,2026-05-02T20:03:03.196508+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,95,OPGUSDT,4h,Continuation,Bullish,2026-05-03T04:02:54.915649+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,96,ORDIUSDT,15m,Continuation,Bullish,2026-05-03T07:57:44.137116+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,97,VIRTUALUSDT,4h,Continuation,Bullish,2026-05-03T08:02:52.290482+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,98,WLFIUSDT,15m,Continuation,Bullish,2026-05-03T10:56:20.080549+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,99,MEGAUSDT,15m,Continuation,Bullish,2026-05-03T15:16:44.293896+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,100,ZECUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.035349+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,101,WLFIUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.722101+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,102,ENAUSDT,1h,Continuation,Bullish,2026-05-03T21:04:00.563812+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,103,TAOUSDT,4h,Continuation,Bullish,2026-05-04T04:02:54.406093+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,104,SEIUSDT,4h,Continuation,Bullish,2026-05-04T04:02:58.217894+00:00,guard_quality_score_outside_mid,
qmid_p06_ema_pullback,105,SUIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:20.976681+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,106,RENDERUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.086450+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,107,UNIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.370969+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,108,ETHUSDT,4h,Continuation,Bullish,2026-05-04T04:07:22.204651+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,109,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-04T04:17:38.620049+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,110,ETCUSDT,24h,Continuation,Bullish,2026-05-04T04:22:43.817036+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,111,ONDOUSDT,24h,Continuation,Bullish,2026-05-04T04:27:47.316952+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,112,DASHUSDT,4h,Continuation,Bullish,2026-05-04T08:01:25.195561+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,113,LINKUSDT,24h,Continuation,Bullish,2026-05-04T09:17:44.043146+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,114,UNIUSDT,24h,Continuation,Bullish,2026-05-04T12:21:04.762375+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,116,1000PEPEUSDT,15m,Continuation,Bullish,2026-05-04T14:23:15.524115+00:00,guard_ema_slope_not_aligned,
qmid_p06_ema_pullback,117,LDOUSDT,15m,Continuation,Bullish,2026-05-04T14:28:22.637884+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,118,ETHUSDT,24h,Continuation,Bullish,2026-05-04T14:53:47.078709+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,119,BTCUSDT,24h,Continuation,Bullish,2026-05-04T15:03:58.953529+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,120,DASHUSDT,15m,Continuation,Bullish,2026-05-04T15:14:11.208738+00:00,guard_ema_extension_too_far,
qmid_p06_ema_pullback,121,BZUSDT,4h,Continuation,Bullish,2026-05-04T16:00:06.851487+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,122,MEGAUSDT,4h,Continuation,Bullish,2026-05-04T16:00:08.146517+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,123,ENAUSDT,15m,Continuation,Bullish,2026-05-04T17:11:30.648881+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,124,TONUSDT,24h,Continuation,Bullish,2026-05-04T20:04:39.476747+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,125,HYPEUSDT,24h,Continuation,Bullish,2026-05-04T22:06:55.752615+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,126,XMRUSDT,24h,Continuation,Bullish,2026-05-04T23:23:25.654678+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,127,ZECUSDT,4h,Continuation,Bullish,2026-05-05T00:04:12.090067+00:00,guard_ema_extension_too_far,
qmid_p06_ema_pullback,128,TIAUSDT,4h,Continuation,Bullish,2026-05-05T04:03:42.775901+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,129,WLFIUSDT,15m,Continuation,Bullish,2026-05-05T04:08:46.288863+00:00,guard_ema_slope_not_aligned,
qmid_p06_ema_pullback,131,ENAUSDT,4h,Continuation,Bullish,2026-05-05T12:02:37.616545+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,133,TONUSDT,4h,Continuation,Bullish,2026-05-05T12:02:40.231408+00:00,guard_ema_extension_too_far,
qmid_p06_ema_pullback,134,NEIROUSDT,4h,Continuation,Bullish,2026-05-05T12:02:41.237365+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,136,SUIUSDT,24h,Continuation,Bullish,2026-05-05T13:39:31.282880+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,137,TRUMPUSDT,1h,Continuation,Bullish,2026-05-05T15:01:01.968686+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,139,MONUSDT,4h,Continuation,Bullish,2026-05-05T16:02:15.127579+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,140,APTUSDT,15m,Continuation,Bullish,2026-05-05T18:14:45.856191+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,141,TSTUSDT,15m,Continuation,Bullish,2026-05-05T19:15:53.330113+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,142,ICPUSDT,4h,Continuation,Bullish,2026-05-05T20:01:42.287320+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,143,HBARUSDT,4h,Continuation,Bullish,2026-05-05T20:01:42.496464+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,144,1000PEPEUSDT,24h,Continuation,Bullish,2026-05-05T21:18:05.742088+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,145,ALGOUSDT,24h,Continuation,Bullish,2026-05-05T21:18:07.304378+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,146,ADAUSDT,24h,Continuation,Bullish,2026-05-05T23:20:30.215190+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,147,ZENUSDT,4h,Continuation,Bullish,2026-05-06T00:01:13.131488+00:00,guard_market_pressure_4h_high,
qmid_p06_ema_pullback,149,NFPUSDT,15m,Continuation,Bullish,2026-05-06T01:43:12.476922+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,151,AVAXUSDT,4h,Continuation,Bullish,2026-05-06T04:00:49.298585+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,152,WLDUSDT,4h,Continuation,Bullish,2026-05-06T04:00:50.505174+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,154,RIVERUSDT,4h,Continuation,Bearish,2026-05-06T04:00:52.824130+00:00,guard_ema_trend_not_aligned,
qmid_p06_ema_pullback,155,TONUSDT,24h,Continuation,Bullish,2026-05-06T04:16:08.139966+00:00,guard_quality_not_ready,
qmid_p06_ema_pullback,156,ZECUSDT,4h,Continuation,Bullish,2026-05-06T08:00:19.124999+00:00,guard_market_pressure_4h_high,
