candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
qmid_p06_4h_runner_3r,15,币安人生USDT,1h,Continuation,Bullish,2026-04-25T07:04:44.230290+00:00,guard_timeframe_1h,
qmid_p06_4h_runner_3r,16,KATUSDT,15m,Continuation,Bullish,2026-04-25T07:40:22.993297+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,17,ALGOUSDT,4h,Continuation,Bullish,2026-04-25T08:00:47.271602+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,18,QUSDT,15m,Continuation,Bullish,2026-04-25T08:56:46.260822+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,19,ADAUSDT,15m,Continuation,Bearish,2026-04-25T11:44:49.786325+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,20,MOVRUSDT,15m,Continuation,Bullish,2026-04-25T23:12:16.621452+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,21,ENJUSDT,15m,Continuation,Bullish,2026-04-26T00:59:13.367085+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,25,KATUSDT,15m,Continuation,Bullish,2026-04-26T10:32:15.906317+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,26,ENSOUSDT,15m,Continuation,Bullish,2026-04-26T10:47:38.664674+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,28,LPTUSDT,24h,Continuation,Bullish,2026-04-26T10:57:51.411188+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,29,MINAUSDT,24h,Continuation,Bullish,2026-04-26T11:15:45.056158+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,30,SOONUSDT,15m,Continuation,Bullish,2026-04-26T11:55:38.412031+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,31,1000PEPEUSDT,4h,Continuation,Bullish,2026-04-26T12:00:01.672812+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,32,PENGUUSDT,4h,Continuation,Bullish,2026-04-26T12:00:03.838952+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,33,XLMUSDT,1h,Continuation,Bullish,2026-04-26T12:00:06.513600+00:00,guard_timeframe_1h,
qmid_p06_4h_runner_3r,34,ORCAUSDT,15m,Continuation,Bullish,2026-04-26T13:28:18.332461+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,35,SEIUSDT,15m,Continuation,Bullish,2026-04-26T14:24:55.296885+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,36,INJUSDT,15m,Continuation,Bullish,2026-04-26T15:26:42.012694+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,37,CHZUSDT,4h,Continuation,Bullish,2026-04-26T16:00:05.498613+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,38,AXSUSDT,15m,Continuation,Bullish,2026-04-26T19:28:37.060134+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,39,AAVEUSDT,4h,Continuation,Bullish,2026-04-26T20:00:03.797533+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,40,HIGHUSDT,15m,Continuation,Bullish,2026-04-26T20:20:05.694944+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,41,SONICUSDT,15m,Continuation,Bearish,2026-04-26T21:54:51.827206+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,42,VVVUSDT,15m,Continuation,Bullish,2026-04-26T22:25:01.236669+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,43,ONDOUSDT,24h,Continuation,Bullish,2026-04-26T23:18:58.803078+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,44,FARTCOINUSDT,4h,Continuation,Bullish,2026-04-27T00:04:44.483023+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,45,VIRTUALUSDT,1h,Continuation,Bullish,2026-04-27T01:04:42.335016+00:00,guard_timeframe_1h,
qmid_p06_4h_runner_3r,46,SEIUSDT,24h,Continuation,Bullish,2026-04-27T01:50:28.551390+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,47,1000PEPEUSDT,4h,Continuation,Bullish,2026-04-27T04:02:39.603957+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,48,AAVEUSDT,4h,Continuation,Bullish,2026-04-27T04:02:41.499745+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,49,SPKUSDT,4h,Continuation,Bullish,2026-04-27T04:02:43.626465+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,50,MONUSDT,4h,Continuation,Bullish,2026-04-27T04:02:46.633158+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,51,GENIUSUSDT,15m,Continuation,Bullish,2026-04-27T04:58:42.179294+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,52,AXSUSDT,15m,Continuation,Bullish,2026-04-27T14:08:28.137705+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,53,APEUSDT,15m,Continuation,Bullish,2026-04-28T04:00:32.395208+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,54,SIRENUSDT,15m,Continuation,Bullish,2026-04-28T06:38:24.522862+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,55,1000LUNCUSDT,4h,Continuation,Bullish,2026-04-28T08:05:01.756864+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,56,ORCAUSDT,15m,Continuation,Bullish,2026-04-28T08:55:56.692015+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,57,币安人生USDT,15m,Continuation,Bullish,2026-04-28T09:06:10.991617+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,58,CLUSDT,4h,Continuation,Bullish,2026-04-28T10:49:15.013450+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,59,BZUSDT,4h,Continuation,Bullish,2026-04-28T12:02:57.289108+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,60,CRVUSDT,15m,Continuation,Bullish,2026-04-28T13:29:34.569642+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,61,PRLUSDT,15m,Continuation,Bullish,2026-04-28T18:20:45.849038+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,62,KATUSDT,15m,Continuation,Bullish,2026-04-28T19:11:41.560976+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,63,OPENUSDT,15m,Continuation,Bullish,2026-04-28T23:26:23.210541+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,64,BIOUSDT,4h,Continuation,Bullish,2026-04-29T00:02:01.300062+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,65,HUSDT,4h,Continuation,Bullish,2026-04-29T00:02:03.863579+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,66,DOGEUSDT,15m,Continuation,Bullish,2026-04-29T00:27:29.829690+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,67,AXSUSDT,15m,Continuation,Bullish,2026-04-29T03:45:59.305849+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,68,GALAUSDT,4h,Continuation,Bullish,2026-04-29T04:01:21.552093+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,69,API3USDT,1h,Continuation,Bullish,2026-04-29T06:04:20.466984+00:00,guard_timeframe_1h,
qmid_p06_4h_runner_3r,70,TACUSDT,15m,Continuation,Bullish,2026-04-29T08:29:31.754826+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,71,DOGEUSDT,4h,Continuation,Bullish,2026-04-29T10:06:56.772876+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,72,DOGEUSDT,24h,Continuation,Bullish,2026-04-30T02:20:15.669725+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,73,CLUSDT,4h,Continuation,Bullish,2026-04-30T04:00:19.428150+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,74,BZUSDT,4h,Continuation,Bullish,2026-04-30T04:00:19.754659+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,75,SNDKUSDT,4h,Continuation,Bullish,2026-04-30T12:01:14.590129+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,76,SOLVUSDT,15m,Continuation,Bullish,2026-04-30T14:10:50.171385+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,77,API3USDT,15m,Continuation,Bullish,2026-05-01T02:29:27.500851+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,78,1000LUNCUSDT,15m,Continuation,Bullish,2026-05-01T03:56:05.034252+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,79,1000BONKUSDT,1h,Continuation,Bullish,2026-05-01T04:01:11.891979+00:00,guard_timeframe_1h,
qmid_p06_4h_runner_3r,80,MONUSDT,15m,Continuation,Bullish,2026-05-01T08:21:23.352575+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,81,BIOUSDT,15m,Continuation,Bullish,2026-05-01T09:58:06.778988+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,82,SOLVUSDT,15m,Continuation,Bullish,2026-05-01T10:54:12.302371+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,83,LUMIAUSDT,15m,Continuation,Bullish,2026-05-01T11:35:05.526164+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,84,FETUSDT,1h,Continuation,Bullish,2026-05-01T13:01:43.920498+00:00,guard_timeframe_1h,
qmid_p06_4h_runner_3r,85,FARTCOINUSDT,4h,Continuation,Bullish,2026-05-01T16:00:05.434939+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,86,1000BONKUSDT,4h,Continuation,Bullish,2026-05-01T16:00:06.216040+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,87,MSTRUSDT,4h,Continuation,Bullish,2026-05-01T20:04:46.852781+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,88,LUMIAUSDT,15m,Continuation,Bullish,2026-05-02T00:55:39.207781+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,89,LITUSDT,15m,Continuation,Bullish,2026-05-02T01:41:30.105255+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,90,币安人生USDT,15m,Continuation,Bullish,2026-05-02T02:27:27.646962+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,91,CHIPUSDT,15m,Continuation,Bullish,2026-05-02T14:31:12.290965+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,92,FETUSDT,4h,Continuation,Bullish,2026-05-02T16:03:08.033657+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,93,PIEVERSEUSDT,4h,Continuation,Bullish,2026-05-02T16:03:08.692762+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,94,GIGGLEUSDT,4h,Continuation,Bullish,2026-05-02T20:03:03.196508+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,95,OPGUSDT,4h,Continuation,Bullish,2026-05-03T04:02:54.915649+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,96,ORDIUSDT,15m,Continuation,Bullish,2026-05-03T07:57:44.137116+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,97,VIRTUALUSDT,4h,Continuation,Bullish,2026-05-03T08:02:52.290482+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,98,WLFIUSDT,15m,Continuation,Bullish,2026-05-03T10:56:20.080549+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,99,MEGAUSDT,15m,Continuation,Bullish,2026-05-03T15:16:44.293896+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,100,ZECUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.035349+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,101,WLFIUSDT,4h,Continuation,Bullish,2026-05-03T16:02:47.722101+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,102,ENAUSDT,1h,Continuation,Bullish,2026-05-03T21:04:00.563812+00:00,guard_timeframe_1h,
qmid_p06_4h_runner_3r,103,TAOUSDT,4h,Continuation,Bullish,2026-05-04T04:02:54.406093+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,104,SEIUSDT,4h,Continuation,Bullish,2026-05-04T04:02:58.217894+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,105,SUIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:20.976681+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,106,RENDERUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.086450+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,107,UNIUSDT,4h,Continuation,Bullish,2026-05-04T04:07:21.370969+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,108,ETHUSDT,4h,Continuation,Bullish,2026-05-04T04:07:22.204651+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,109,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-04T04:17:38.620049+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,110,ETCUSDT,24h,Continuation,Bullish,2026-05-04T04:22:43.817036+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,111,ONDOUSDT,24h,Continuation,Bullish,2026-05-04T04:27:47.316952+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,112,DASHUSDT,4h,Continuation,Bullish,2026-05-04T08:01:25.195561+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,113,LINKUSDT,24h,Continuation,Bullish,2026-05-04T09:17:44.043146+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,114,UNIUSDT,24h,Continuation,Bullish,2026-05-04T12:21:04.762375+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,115,币安人生USDT,15m,Continuation,Bullish,2026-05-04T13:06:54.883596+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,116,1000PEPEUSDT,15m,Continuation,Bullish,2026-05-04T14:23:15.524115+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,117,LDOUSDT,15m,Continuation,Bullish,2026-05-04T14:28:22.637884+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,118,ETHUSDT,24h,Continuation,Bullish,2026-05-04T14:53:47.078709+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,119,BTCUSDT,24h,Continuation,Bullish,2026-05-04T15:03:58.953529+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,120,DASHUSDT,15m,Continuation,Bullish,2026-05-04T15:14:11.208738+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,121,BZUSDT,4h,Continuation,Bullish,2026-05-04T16:00:06.851487+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,122,MEGAUSDT,4h,Continuation,Bullish,2026-05-04T16:00:08.146517+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,123,ENAUSDT,15m,Continuation,Bullish,2026-05-04T17:11:30.648881+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,124,TONUSDT,24h,Continuation,Bullish,2026-05-04T20:04:39.476747+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,125,HYPEUSDT,24h,Continuation,Bullish,2026-05-04T22:06:55.752615+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,126,XMRUSDT,24h,Continuation,Bullish,2026-05-04T23:23:25.654678+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,128,TIAUSDT,4h,Continuation,Bullish,2026-05-05T04:03:42.775901+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,129,WLFIUSDT,15m,Continuation,Bullish,2026-05-05T04:08:46.288863+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,130,WLFIUSDT,15m,Continuation,Bullish,2026-05-05T06:05:52.604812+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,134,NEIROUSDT,4h,Continuation,Bullish,2026-05-05T12:02:41.237365+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,135,1000PEPEUSDT,15m,Continuation,Bullish,2026-05-05T12:28:10.950345+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,136,SUIUSDT,24h,Continuation,Bullish,2026-05-05T13:39:31.282880+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,137,TRUMPUSDT,1h,Continuation,Bullish,2026-05-05T15:01:01.968686+00:00,guard_timeframe_1h,
qmid_p06_4h_runner_3r,139,MONUSDT,4h,Continuation,Bullish,2026-05-05T16:02:15.127579+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,140,APTUSDT,15m,Continuation,Bullish,2026-05-05T18:14:45.856191+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,141,TSTUSDT,15m,Continuation,Bullish,2026-05-05T19:15:53.330113+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,144,1000PEPEUSDT,24h,Continuation,Bullish,2026-05-05T21:18:05.742088+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,145,ALGOUSDT,24h,Continuation,Bullish,2026-05-05T21:18:07.304378+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,146,ADAUSDT,24h,Continuation,Bullish,2026-05-05T23:20:30.215190+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,147,ZENUSDT,4h,Continuation,Bullish,2026-05-06T00:01:13.131488+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,149,NFPUSDT,15m,Continuation,Bullish,2026-05-06T01:43:12.476922+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,150,WIFUSDT,15m,Continuation,Bullish,2026-05-06T03:25:06.402779+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,155,TONUSDT,24h,Continuation,Bullish,2026-05-06T04:16:08.139966+00:00,symbol_locked_open_position,
qmid_p06_4h_runner_3r,156,ZECUSDT,4h,Continuation,Bullish,2026-05-06T08:00:19.124999+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,157,1000BONKUSDT,4h,Continuation,Bullish,2026-05-06T08:00:22.311472+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,158,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-06T08:46:17.560009+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,159,ETCUSDT,24h,Continuation,Bullish,2026-05-06T08:56:27.888871+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,160,SOLUSDT,24h,Continuation,Bullish,2026-05-06T12:00:06.443699+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,161,1000SHIBUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.040967+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,162,APTUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.892038+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,163,ICPUSDT,4h,Continuation,Bullish,2026-05-06T12:00:11.395164+00:00,guard_quality_score_outside_mid,
qmid_p06_4h_runner_3r,164,BNBUSDT,24h,Continuation,Bullish,2026-05-06T14:38:17.818248+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,165,ONDOUSDT,24h,Continuation,Bullish,2026-05-06T15:19:03.220788+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,166,ARBUSDT,15m,Continuation,Bullish,2026-05-06T15:29:14.187207+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,167,PNUTUSDT,15m,Continuation,Bullish,2026-05-06T16:10:00.183413+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,168,FARTCOINUSDT,15m,Continuation,Bullish,2026-05-06T16:45:54.302257+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,169,FILUSDT,15m,Continuation,Bullish,2026-05-06T16:50:59.218209+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,170,SAHARAUSDT,4h,Continuation,Bullish,2026-05-06T20:04:47.555506+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,171,NEIROUSDT,15m,Continuation,Bullish,2026-05-06T20:14:59.447470+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,172,OPUSDT,24h,Continuation,Bullish,2026-05-06T22:42:38.350104+00:00,symbol_locked_open_position,
qmid_p06_4h_runner_3r,173,ARBUSDT,4h,Continuation,Bullish,2026-05-07T01:56:05.691199+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,174,SOONUSDT,4h,Continuation,Bullish,2026-05-07T02:02:38.242231+00:00,guard_quality_not_ready,
qmid_p06_4h_runner_3r,175,INTCUSDT,24h,Continuation,Bullish,2026-05-07T02:02:39.077017+00:00,guard_timeframe_24h,
qmid_p06_4h_runner_3r,176,ARUSDT,15m,Continuation,Bullish,2026-05-07T02:04:03.449750+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,177,IOUSDT,15m,Continuation,Bullish,2026-05-07T02:23:03.260165+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,178,TONUSDT,15m,Continuation,Bullish,2026-05-07T02:28:08.059951+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,179,FILUSDT,15m,Continuation,Bullish,2026-05-07T03:15:34.747049+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,180,STXUSDT,4h,Continuation,Bullish,2026-05-07T03:15:55.162790+00:00,guard_market_pressure_4h_high,
qmid_p06_4h_runner_3r,181,FARTCOINUSDT,15m,Continuation,Bullish,2026-05-07T04:16:41.986961+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,182,ENAUSDT,15m,Continuation,Bullish,2026-05-07T05:02:27.906996+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,183,1000SHIBUSDT,15m,Continuation,Bullish,2026-05-07T05:02:29.131513+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,185,NOTUSDT,15m,Continuation,Bullish,2026-05-07T09:17:18.138884+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,186,WIFUSDT,15m,Continuation,Bullish,2026-05-07T10:13:15.680586+00:00,guard_timeframe_15m,
qmid_p06_4h_runner_3r,187,XAGUSDT,24h,Continuation,Bullish,2026-05-07T10:48:53.849876+00:00,guard_timeframe_24h,
