candidate,source_signal_id,symbol,timeframe,setup_type,bias,market_regime,volatility_regime,entry_kind,signal_time,entry_touched_at,closed_at,result,close_reason,pnl_pct,r_multiple,position_size_multiplier,allocated_r,entry_price,stop_loss,target_price_1,target_price_2,continuation_quality_ready,continuation_quality_score,market_pressure_4h
quality_soft,55,1000LUNCUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-28T08:05:01.756864+00:00,2026-04-28T08:05:01.756864+00:00,2026-04-28T15:58:12.353393+00:00,loss,Invalidation,-7.74818402,-1.0,1.2529,-1.2529,0.06903,0.06368142857142857,0.0743250857142857,0.07972714285714284,False,0.2271,0.5646040579648409
quality_soft,56,ORCAUSDT,15m,Continuation,Bullish,Balanced,Medium,market,2026-04-28T08:55:56.692015+00:00,2026-04-28T08:55:56.692015+00:00,2026-04-28T10:12:26.395766+00:00,win,Partial TP1,1.37201613,0.535,1.3216,0.707056,1.55,1.51025,1.5925325,1.6295,True,0.4311,0.890717384463955
quality_soft,57,币安人生USDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T09:06:10.991617+00:00,2026-04-28T09:06:10.991617+00:00,2026-04-28T10:59:59.999000+00:00,win,Partial TP1,0.63917487,0.495,0.5513,0.2728935,0.36924,0.36447214285714286,0.3739601785714286,0.3787757142857143,True,0.4311,-0.3603861032506503
quality_soft,60,CRVUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T13:29:34.569642+00:00,2026-04-28T13:29:34.569642+00:00,2026-04-28T14:41:01.321135+00:00,loss,Fail-Fast Exit,-0.44052863,-0.44444444,0.4222,-0.18764444,0.227,0.22475,0.2292275,0.2315,True,0.4781,0.13362890611388575
quality_soft,61,PRLUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T18:20:45.849038+00:00,2026-04-28T18:20:45.849038+00:00,2026-04-28T19:57:31.782211+00:00,loss,Stale Exit,-1.11174458,-0.49591281,0.4481,-0.22221853,0.3508,0.3429357142857143,0.35858564285714284,0.3665285714285714,True,0.4706,-0.8318016054688584
quality_soft,62,KATUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T19:11:41.560976+00:00,2026-04-28T19:11:41.560976+00:00,2026-04-28T20:12:52.467473+00:00,loss,Invalidation,-1.02172312,-1.0,0.5546,-0.5546,0.01164,0.011521071428571429,0.011757739285714284,0.01187785714285714,True,0.4706,0.826987556497169
quality_soft,63,OPENUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-28T23:26:23.210541+00:00,2026-04-28T23:26:23.210541+00:00,2026-04-28T23:41:39.904205+00:00,win,Partial TP1,0.49467562,0.495,1.1983,0.5931585,0.2616,0.2589857142857143,0.2641881428571428,0.26682857142857136,True,0.5049,0.6146898827107041
quality_soft,64,BIOUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-29T00:02:01.300062+00:00,2026-04-29T00:02:01.300062+00:00,2026-04-29T03:56:09.151296+00:00,loss,Invalidation,-7.61503884,-1.0,1.2825,-1.2825,0.03623,0.033471071428571426,0.03896133928571428,0.04174785714285714,False,0.2138,0.6741784712452066
quality_soft,65,HUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-29T00:02:03.863579+00:00,2026-04-29T00:02:03.863579+00:00,2026-04-29T23:59:59.999000+00:00,loss,Fail-Fast Exit,-1.13047314,-0.14960774,0.6412,-0.09592848,0.18134,0.1676375,0.194905475,0.208745,False,0.2138,0.14204809695168077
quality_soft,66,DOGEUSDT,15m,Continuation,Bullish,Ranging,High,market,2026-04-29T00:27:29.829690+00:00,2026-04-29T00:27:29.829690+00:00,2026-04-29T01:59:07.419247+00:00,win,Partial TP1,0.17726481,0.495,1.1597,0.5740515,0.09963,0.09927321428571428,0.09998321785714286,0.10034357142857142,True,0.5067,0.050771910025883285
quality_soft,68,GALAUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-29T04:01:21.552093+00:00,2026-04-29T04:01:21.552093+00:00,2026-04-29T23:59:59.999000+00:00,loss,Invalidation,-3.39180051,-1.0,0.5144,-0.5144,0.00338,0.0032653571428571428,0.0034934964285714292,0.003609285714285715,False,0.2454,0.3143062190327543
quality_soft,70,TACUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-29T08:29:31.754826+00:00,2026-04-29T08:29:31.754826+00:00,2026-04-30T01:59:59.999000+00:00,win,Target 2,3.30665051,1.52,0.4246,0.645392,0.014145,0.013837285714285715,0.014465022857142856,0.014760428571428568,True,0.5494,-0.32043215028438954
quality_soft,72,DOGEUSDT,24h,Continuation,Bullish,Trending,High,pending_limit,2026-04-30T02:20:15.669725+00:00,2026-04-30T23:56:37.107812+00:00,,open,,4.01231688,0.67758456,1.2638,0.85633136,0.10717,0.10082392857142858,0.11345261071428571,0.11986214285714285,False,0.5116,-0.1653235000627048
quality_soft,81,BIOUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-01T09:58:06.778988+00:00,2026-05-01T09:58:06.778988+00:00,2026-05-01T10:28:43.970881+00:00,loss,Invalidation,-1.54141744,-1.0,0.4239,-0.4239,0.04108,0.04044678571428571,0.04170688214285714,0.04234642857142857,True,0.5427,-0.18327156572967293
quality_soft,82,SOLVUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-01T10:54:12.302371+00:00,2026-05-01T10:54:12.302371+00:00,2026-05-01T12:26:05.968103+00:00,loss,Stale Exit,-0.60803474,-0.50353243,0.5793,-0.29169634,0.004605,0.004549392857142857,0.0046600510714285715,0.004716214285714285,True,0.5334,0.14206441487122048
quality_soft,83,LUMIAUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-01T11:35:05.526164+00:00,2026-05-01T11:35:05.526164+00:00,2026-05-01T13:11:58.981508+00:00,win,Target 2,3.051461,1.495,0.4236,0.633282,0.17312,0.16958642857142858,0.1766182357142857,0.18018714285714282,True,0.5334,-0.49904994234420774
quality_soft,99,MEGAUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-05-03T15:16:44.293896+00:00,2026-05-03T15:16:44.293896+00:00,2026-05-03T15:42:13.949142+00:00,loss,Invalidation,-0.88082403,-1.0,0.4158,-0.4158,0.12614,0.12502892857142858,0.12729551428571428,0.12836214285714284,True,0.5435,0.12148175952172553
quality_soft,105,SUIUSDT,4h,Continuation,Bullish,Balanced,Medium,market,2026-05-04T04:07:20.976681+00:00,2026-05-04T04:07:20.976681+00:00,2026-05-04T11:55:39.133173+00:00,loss,Invalidation,-1.33287765,-1.0,1.35,-1.35,0.9405,0.9279642857142858,0.9539132142857142,0.9655714285714284,False,0.0,0.4809456171132491
quality_soft,106,RENDERUSDT,4h,Continuation,Bullish,Balanced,Medium,market,2026-05-04T04:07:21.086450+00:00,2026-05-04T04:07:21.086450+00:00,2026-05-04T15:54:57.016289+00:00,loss,Invalidation,-2.4148928,-1.0,1.35,-1.35,1.859,1.814107142857143,1.907035357142857,1.9487857142857141,False,0.0,0.6407669846968628
quality_soft,107,UNIUSDT,4h,Continuation,Bullish,Trending,Medium,market,2026-05-04T04:07:21.370969+00:00,2026-05-04T04:07:21.370969+00:00,2026-05-04T07:56:19.032460+00:00,win,Partial TP1,0.87857463,0.535,1.35,0.72225,3.347,3.2920357142857144,3.4058117857142856,3.456928571428571,False,0.0,0.4682775537101902
quality_soft,109,VIRTUALUSDT,24h,Continuation,Bullish,Trending,High,market,2026-05-04T04:17:38.620049+00:00,2026-05-04T04:17:38.620049+00:00,2026-05-05T23:56:05.661486+00:00,win,Partial TP1,3.65317609,0.495,1.2456,0.616572,0.7751,0.7178964285714287,0.8317315357142856,0.8895071428571427,False,0.4887,0.28266417021395407
quality_soft,110,ETCUSDT,24h,Continuation,Bullish,Trending,Medium,market,2026-05-04T04:22:43.817036+00:00,2026-05-04T04:22:43.817036+00:00,2026-05-06T23:59:04.191693+00:00,win,Target 2,6.57894964,1.535,1.2075,1.8535125,8.697,8.32425,9.0958425,9.442499999999999,False,0.4887,-0.05606793185022554
quality_soft,111,ONDOUSDT,24h,Continuation,Bullish,Trending,High,market,2026-05-04T04:27:47.316952+00:00,2026-05-04T04:27:47.316952+00:00,2026-05-04T23:59:02.733698+00:00,win,Partial TP1,3.329405,0.495,1.2825,0.6348375,0.2982,0.2781428571428572,0.3180565714285714,0.3383142857142857,False,0.4887,-0.02827974888950468
