candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
quality_soft,116,1000PEPEUSDT,15m,Continuation,Bullish,2026-05-04T14:23:15.524115+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
quality_soft,118,ETHUSDT,24h,Continuation,Bullish,2026-05-04T14:53:47.078709+00:00,guard_low_volatility,
quality_soft,119,BTCUSDT,24h,Continuation,Bullish,2026-05-04T15:03:58.953529+00:00,guard_low_volatility,
quality_soft,120,DASHUSDT,15m,Continuation,Bullish,2026-05-04T15:14:11.208738+00:00,guard_low_volatility,
quality_soft,121,BZUSDT,4h,Continuation,Bullish,2026-05-04T16:00:06.851487+00:00,guard_low_volatility,
quality_soft,124,TONUSDT,24h,Continuation,Bullish,2026-05-04T20:04:39.476747+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
quality_soft,125,HYPEUSDT,24h,Continuation,Bullish,2026-05-04T22:06:55.752615+00:00,guard_low_volatility,
quality_soft,126,XMRUSDT,24h,Continuation,Bullish,2026-05-04T23:23:25.654678+00:00,guard_low_volatility,
quality_soft,127,ZECUSDT,4h,Continuation,Bullish,2026-05-05T00:04:12.090067+00:00,guard_low_volatility,
quality_soft,136,SUIUSDT,24h,Continuation,Bullish,2026-05-05T13:39:31.282880+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
quality_soft,137,TRUMPUSDT,1h,Continuation,Bullish,2026-05-05T15:01:01.968686+00:00,guard_timeframe_1h,
quality_soft,146,ADAUSDT,24h,Continuation,Bullish,2026-05-05T23:20:30.215190+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
quality_soft,151,AVAXUSDT,4h,Continuation,Bullish,2026-05-06T04:00:49.298585+00:00,guard_low_volatility,
quality_soft,155,TONUSDT,24h,Continuation,Bullish,2026-05-06T04:16:08.139966+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
quality_soft,156,ZECUSDT,4h,Continuation,Bullish,2026-05-06T08:00:19.124999+00:00,guard_low_volatility,
quality_soft,159,ETCUSDT,24h,Continuation,Bullish,2026-05-06T08:56:27.888871+00:00,symbol_locked_open_position,
quality_soft,160,SOLUSDT,24h,Continuation,Bullish,2026-05-06T12:00:06.443699+00:00,guard_low_volatility,
quality_soft,161,1000SHIBUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.040967+00:00,guard_quality_score_outside_mid,
quality_soft,162,APTUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.892038+00:00,guard_quality_score_outside_mid,
quality_soft,163,ICPUSDT,4h,Continuation,Bullish,2026-05-06T12:00:11.395164+00:00,guard_quality_score_outside_mid,
quality_soft,164,BNBUSDT,24h,Continuation,Bullish,2026-05-06T14:38:17.818248+00:00,guard_low_volatility,
quality_soft,172,OPUSDT,24h,Continuation,Bullish,2026-05-06T22:42:38.350104+00:00,entry_guard_rejected,"price_already_touched_sl_before_entry,price_already_touched_sl_before_entry"
quality_soft,175,INTCUSDT,24h,Continuation,Bullish,2026-05-07T02:02:39.077017+00:00,guard_low_volatility,
quality_soft,187,XAGUSDT,24h,Continuation,Bullish,2026-05-07T10:48:53.849876+00:00,guard_low_volatility,
