candidate,source_signal_id,symbol,timeframe,setup_type,bias,market_regime,volatility_regime,entry_kind,signal_time,entry_touched_at,closed_at,result,close_reason,pnl_pct,r_multiple,position_size_multiplier,allocated_r,entry_price,stop_loss,target_price_1,target_price_2,continuation_quality_ready,continuation_quality_score,market_pressure_4h,flow_alignment,volume_z_15m,oi_delta_z_15m,taker_buy_sell_ratio_delta_15m,ema30,ema100,ema30_slope,ema30_extension_atr,mae_r,mfe_r,entry_efficiency
quality_soft,2,1000SHIBUSDT,15m,Continuation,Bullish,Ranging,High,market,2026-04-23T05:07:58.482377+00:00,2026-04-23T05:07:58.482377+00:00,2026-04-23T08:44:59.999000+00:00,loss,Stale Exit,-0.16420361,-0.4108162,1.2059,-0.49540326,0.00609,0.006065658214285714,0.006114098367857143,0.006138683571428572,False,0.0,0.037796927238422304,0.8291,0.4448813841108258,1.1799582208988915,0.6647611528927642,0.00610331,0.00614806,-2.2281e-06,0.005,0.6984,0.3697,0.3462
quality_soft,3,SEIUSDT,15m,Continuation,Bullish,Ranging,High,market,2026-04-23T06:40:50.276974+00:00,2026-04-23T06:40:50.276974+00:00,2026-04-23T09:11:03.307815+00:00,win,Continuation Trail Stop,0.38222035,0.68564852,0.5169,0.35441172,0.06117,0.06082900285714286,0.061507587171428575,0.06185199428571429,False,0.0,0.008468049871024588,0.7088,-0.6744907594765754,0.7941143337993829,0.04952778129198629,0.0610393,0.06155329,9.0141e-06,0.0352,0.8464,1.5249,0.6431
quality_soft,4,MASKUSDT,24h,Continuation,Bullish,Trending,High,market,2026-04-23T08:02:10.726639+00:00,2026-04-23T08:02:10.726639+00:00,2026-04-26T23:59:37.848919+00:00,win,Target 2,10.06109109,1.495,1.069,1.598155,0.49675071,0.4633202475,0.529846867875,0.563611635,False,0.0,0.9405775364348672,0.7357,3.3635046803020225,2.3144416571905424,0.3146976718955883,,,,,0.0,1.9817,1.0
quality_soft,6,RAVEUSDT,15m,Continuation,Bullish,Trending,High,market,2026-04-24T08:04:05.030956+00:00,2026-04-24T08:04:05.030956+00:00,2026-04-24T09:10:12.671664+00:00,loss,Fail-Fast Exit,-1.81079299,-0.63619326,0.8927,-0.56792972,1.03104,1.0016935714285713,1.0600929642857144,1.0897328571428573,False,0.346,0.5204224681897385,0.6757,0.0,0.2123860943569445,0.33361076334612316,1.01768089,1.03505277,0.0007061455,0.704,0.6362,0.0535,0.0776
quality_soft,7,MAGMAUSDT,15m,Continuation,Bullish,Balanced,High,market,2026-04-24T10:26:31.962543+00:00,2026-04-24T10:26:31.962543+00:00,2026-04-24T10:57:02.690677+00:00,win,Partial TP1,0.95483449,0.495,0.4233,0.2095335,0.2214,0.21712928571428572,0.22562800714285716,0.2299414285714286,False,0.2301,0.04154004517764777,0.6327,0.0,1.259891725218904,0.2599699345976988,0.21276586,0.20159711,0.0005954582,0.6714,0.0375,1.2012,0.9698
quality_soft,8,GALAUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-24T12:04:56.081605+00:00,2026-04-24T12:04:56.081605+00:00,2026-04-24T23:57:14.414203+00:00,win,Target 2,4.44051138,1.495,1.2798,1.913301,0.00328,0.0031825760714285713,0.003376449689285714,0.0034748478571428572,False,0.0,0.6003666512322284,1.0,-0.8688960886406891,-0.2941148187985413,0.4380548692765165,0.00321546,0.00320706,4.451e-06,0.0033,0.0,2.874,1.0
quality_soft,9,TRUMPUSDT,24h,Continuation,Bullish,Trending,High,market,2026-04-24T15:48:45.639282+00:00,2026-04-24T15:48:45.639282+00:00,2026-04-25T23:58:06.071119+00:00,loss,Invalidation,-6.79343828,-1.0,1.0372,-1.0372,2.913,2.7151071428571427,3.1089139285714285,3.308785714285714,False,0.0,0.703740248961152,0.7121,0.7501988660128784,0.13301932378930897,0.3641922694245219,2.85712541,2.85500987,-0.0005603734,1.2337,1.7838,0.0,0.0
quality_soft,10,PIPPINUSDT,4h,Continuation,Bullish,Trending,High,market,2026-04-24T20:03:12.819715+00:00,2026-04-24T20:03:12.819715+00:00,2026-04-24T23:59:59.999000+00:00,win,Partial TP1,2.7869592,0.495,1.1114,0.550143,0.02668,0.02517785714285714,0.028167121428571428,0.029684285714285715,False,0.0,0.7691028525455303,0.7235,-0.6744907594765682,0.20811606377368536,-0.20717848033302355,0.02493168,0.02517047,0.0001205738,0.0466,0.0,1.1251,1.0
quality_soft,12,FILUSDT,24h,Continuation,Bullish,Trending,High,market,2026-04-24T21:44:55.633568+00:00,2026-04-24T21:44:55.633568+00:00,2026-04-28T23:56:54.234221+00:00,loss,Fail-Fast Exit,-2.75423729,-0.36381809,0.9328,-0.33936952,0.944,0.8725357142857142,1.0147496428571428,1.0869285714285715,False,0.0,0.05720649990394683,0.7059,-0.33774904633710645,1.5727226835237533,0.6489618485623021,0.9262942,0.92632717,-8.92549e-05,0.3508,0.3638,0.0,0.0
quality_soft,13,ENAUSDT,15m,Continuation,Bullish,Ranging,High,market,2026-04-25T01:33:59.000209+00:00,2026-04-25T01:33:59.000209+00:00,2026-04-25T05:12:49.116208+00:00,win,Continuation Trail Stop,0.45264907,0.91048661,0.6204,0.5648659,0.10905,0.10850785714285714,0.10958672142857141,0.1101342857142857,False,0.3295,-0.023382959010935078,0.8617,1.8329953342864869,1.2717252017458696,0.06623729926809158,0.1084341,0.10820249,1.55791e-05,0.1858,0.4427,1.6601,0.7895
