timestamp,symbol,timeframe,side,signal_type,market_state,status,entry_price,result,pnl_r,close_reason,entry_features,exit_features,history_logs,position_intent,position_quality,decision_type,mi_state,mi_action,conflict_score,clarity_confidence,price_change,oi_change,oi_delta_z,volume_z,taker_delta,funding_rate,long_short_ratio,compression_score
2026-05-07 06:59:59.999000+00:00,NOTUSDT,1h,Bullish,Continuation,Expansion,Triggered,0.0006852,open,0.0,,"{'data_valid': False, 'data_status_15m': 'VALID', 'data_status_1h': 'VALID', 'data_status_4h': 'INSUFFICIENT_HISTORY', 'data_status_24h': 'INSUFFICIENT_HISTORY', 'history_length_15m': 97, 'history_length_1h': 71, 'history_length_4h': 3, 'history_length_24h': 3, 'compression_score': 0.0, 'price_change_15m': 0.022475277195085467, 'price_change_1h': 0.024368365973987005, 'price_change_4h': 0.04848152213684605, 'price_change_24h': 0.24716428832784504, 'oi_change_15m': 0.012384421877541013, 'oi_change_1h': 0.0011984092340642442, 'oi_change_4h': 0.16487079670753496, 'oi_change_24h': 0.006156678562386356, 'volume_change_15m': -0.95, 'volume_change_1h': -0.3249585789128322, 'volume_change_4h': 0.13455463537511733, 'volume_change_24h': 0.2763107907566224, 'funding_level_15m': -0.00041598, 'funding_level_1h': -0.00041598, 'funding_level_4h': -3.24e-06, 'funding_level_24h': -0.00041598, 'funding_extreme_15m': True, 'funding_extreme_1h': False, 'funding_extreme_4h': False, 'funding_extreme_24h': False, 'oi_delta_15m': 108615227.0, 'oi_delta_1h': 10673803.0, 'oi_delta_4h': 1254420566.0, 'oi_delta_24h': 54533101.0, 'oi_delta_z_15m': 1.3570623161932116, 'oi_delta_z_1h': 0.11526273160195862, 'oi_delta_z_4h': None, 'oi_delta_z_24h': None, 'oi_percentile_15m': 0.8125, 'oi_percentile_1h': 0.6571428571428571, 'oi_percentile_4h': 1.0, 'oi_percentile_24h': 1.0, 'funding_trend_15m': -2.6028532512997824e-05, 'funding_trend_1h': -0.0002517498539391996, 'funding_trend_4h': -9.47111111111111e-06, 'funding_trend_24h': -0.0004222111111111111, 'long_short_ratio_level_15m': 0.0, 'long_short_ratio_level_1h': 0.0, 'long_short_ratio_level_4h': 0.0, 'long_short_ratio_level_24h': 0.0, 'long_short_ratio_delta_15m': 0.0, 'long_short_ratio_delta_1h': 0.0, 'long_short_ratio_delta_4h': -0.14384270424574122, 'long_short_ratio_delta_24h': -0.14384270424574122, 'taker_buy_sell_ratio_level_15m': 0.1549872505427227, 'taker_buy_sell_ratio_level_1h': 0.0522773891729507, 'taker_buy_sell_ratio_level_4h': 0.0, 'taker_buy_sell_ratio_level_24h': 0.0, 'taker_buy_sell_ratio_delta_15m': 0.18900556376037203, 'taker_buy_sell_ratio_delta_1h': 0.1293527871328432, 'taker_buy_sell_ratio_delta_4h': -0.23129035701593836, 'taker_buy_sell_ratio_delta_24h': -0.23129035701593836, 'liq_delta_15m': 0.0, 'liq_delta_1h': 0.0, 'liq_delta_4h': 0.0, 'liq_delta_24h': 0.0, 'liq_z_score_15m': 0.0, 'liq_z_score_1h': 0.0, 'liq_z_score_4h': None, 'liq_z_score_24h': None, 'liq_pressure_15m': 0.0, 'liq_pressure_1h': 0.0, 'liq_pressure_4h': 0.0, 'liq_pressure_24h': 0.0, 'atr_15m': 0.04405669067157931, 'atr_1h': 0.04665999499624719, 'atr_4h': 0.11699528878031754, 'atr_24h': 0.24988998093002784, 'volume_z_15m': -3.090748834881446, 'volume_z_1h': 4.184956011391238, 'volume_z_4h': None, 'volume_z_24h': None, 'compression_score_15m': 0.0, 'compression_score_1h': 0.0, 'compression_score_4h': 0.0, 'compression_score_24h': 0.0, 'wick_ratio_15m': 0.030416541804015592, 'wick_ratio_1h': 0.06473314396770821, 'wick_ratio_4h': 0.06732528357116727, 'wick_ratio_24h': 0.318331503841932, 'high_wick_candle_15m': False, 'high_wick_candle_1h': True, 'high_wick_candle_4h': False, 'high_wick_candle_24h': False, 'market_pressure_15m': 0.3311068534612976, 'market_pressure_1h': 0.0420402434960726, 'market_pressure_4h': 0.7728201135635526, 'market_pressure_24h': 0.32028077116251674, 'recent_high_15m': 0.0007103, 'recent_high_1h': 0.0007103, 'recent_high_4h': 0.0005813, 'recent_high_24h': 0.0007103, 'recent_low_15m': 0.0005726, 'recent_low_1h': 0.0005139, 'recent_low_4h': 0.0004847, 'recent_low_24h': 0.0004847, 'range_mid_15m': 0.00064145, 'range_mid_1h': 0.0006121, 'range_mid_4h': 0.000533, 'range_mid_24h': 0.0005974999999999999, 'insights': ['🏦 OI Bertahan di 4H & 24H → Posisi institusi REAL, bukan spike sesaat', '🟢 Tekanan Beli dominan di 4H → Pembeli mengendalikan pasar', '🔥 Volatilitas harian tinggi (ATR=25.0%) → Potensi swing besar'], 'clarity_confidence': 0.85, 'flow_alignment': 0.8417, 'structure_strength': 0.85, 'trap_risk': 0.2056, 'conflict_score': 0.05, 'trend_alignment': 0.72, 'trend': 'Bullish', 'control': 'Buyer Dominant', 'state': 'Trend continuation', 'structure_label': 'HH/HL', 'structure_shift': 'None', 'action': 'ENTER', 'phase': 'Neutral', 'phase_score': 45.97, 'phase_confidence': 0.66, 'decision_setup_type': 'Continuation', 'decision_signal': 'Breakout Watch', 'action_opportunity_score': 0.85, 'scenario_label': 'late_expansion', 'scenario_score': 1.0, 'scenario_disposition': 'wait', 'scenario_rationale': 'Momentum is real, but it is already stretched enough to treat as late continuation.', 'scenario_reasons': '15m_volume_stretched', 'decision_bias': 'Bullish', 'decision_setup_gate': 'Continuation', 'decision_status': 'Triggered', 'entry_type': 'Continuation Pullback', 'position_size_multiplier': 1.2258, 'strategy_version': 'v2_balanced', 'confidence_score': 0.8475, 'decision_volatility_regime': 'High', 'planned_tp1_r': 0.99, 'planned_tp2_r': 2.0, 'continuation_feedback_size_multiplier': 1.0, 'continuation_feedback_entry_efficiency': 0.6134, 'continuation_feedback_mae_r': 0.7306, 'continuation_feedback_mfe_r': 1.0263, 'continuation_feedback_loss_streak': 2, 'continuation_history_count': 6, 'continuation_history_ready': False, 'continuation_confidence_score': 0.9175, 'continuation_live_confidence_score': 0.8475, 'continuation_live_confidence_multiplier': 1.3012, 'continuation_quality_score': 0.5279, 'continuation_quality_size_multiplier': 1.0, 'continuation_quality_ready': False, 'continuation_confidence_bucket': 'elite', 'continuation_bucket_sample_count': 1, 'continuation_bucket_avg_realized_r': -1.0, 'continuation_bucket_winrate': 0.0, 'continuation_bucket_avg_mfe_r': 0.8464, 'continuation_bucket_avg_mae_r': 1.4279, 'continuation_bucket_size_multiplier': 1.0, 'continuation_bucket_expectancy_multiplier': 1.0, 'continuation_segment_sample_count': 1, 'continuation_segment_avg_realized_r': -1.0, 'continuation_segment_winrate': 0.0, 'continuation_segment_regime': 'Trending', 'continuation_segment_size_multiplier': 1.0, 'continuation_kill_zone_active': False, 'continuation_elite_boost_active': False, 'continuation_cluster_context': 'late_expansion|Trend continuation', 'continuation_cluster_volatility': 'High', 'continuation_cluster_sample_count': 0, 'continuation_cluster_avg_realized_r': 0.0, 'continuation_cluster_winrate': 0.0, 'continuation_cluster_size_multiplier': 1.0, 'continuation_cluster_penalty_active': False, 'mae_pct': 0.0, 'mfe_pct': 0.0, 'mae_r': 0.0, 'mfe_r': 0.0, 'realized_r': 0.0}",,"[{'timestamp': '2026-05-07T06:59:59.999000+00:00', 'price': 0.0006852, 'pnl_pct': 0.0, 'r_multiple': 0.0, 'risk_pct': 6.998999, 'event': 'entry_touch', 'reason': 'Entry touched at signal creation', 'market_regime': 'Trending', 'volatility_regime': 'High', 'flow_alignment': 0.8417, 'structure_strength': 0.85, 'confidence_score': 0.8475}]",None,Neutral,No-Trade,Unknown,WAIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07 06:59:59.999000+00:00,ONDOUSDT,1h,Bullish,Continuation,Long Build-up,Triggered,0.3357,open,0.0,,"{'data_valid': False, 'data_status_15m': 'VALID', 'data_status_1h': 'VALID', 'data_status_4h': 'VALID', 'data_status_24h': 'INSUFFICIENT_HISTORY', 'history_length_15m': 141, 'history_length_1h': 83, 'history_length_4h': 8, 'history_length_24h': 4, 'compression_score': 0.0, 'price_change_15m': 0.007198560287942452, 'price_change_1h': 0.009320505111244713, 'price_change_4h': -0.01020723785957306, 'price_change_24h': 0.03866377977111046, 'oi_change_15m': 0.0036642745404942144, 'oi_change_1h': 0.012709148467291695, 'oi_change_4h': -0.010697027105164772, 'oi_change_24h': 0.022697823075704757, 'volume_change_15m': -0.95, 'volume_change_1h': -0.21921306654935754, 'volume_change_4h': 0.13065097119492794, 'volume_change_24h': 0.12199666536454447, 'funding_level_15m': -3.62e-05, 'funding_level_1h': -3.62e-05, 'funding_level_4h': 5e-05, 'funding_level_24h': -3.62e-05, 'funding_extreme_15m': False, 'funding_extreme_1h': False, 'funding_extreme_4h': False, 'funding_extreme_24h': False, 'oi_delta_15m': 306233.200000003, 'oi_delta_1h': 1036684.299999997, 'oi_delta_4h': -857951.1000000089, 'oi_delta_24h': 1867905.100000009, 'oi_delta_z_15m': 0.5166535803071931, 'oi_delta_z_1h': 1.565643748704383, 'oi_delta_z_4h': -0.8089714469984399, 'oi_delta_z_24h': None, 'oi_percentile_15m': 1.0, 'oi_percentile_1h': 0.6951219512195121, 'oi_percentile_4h': 0.7142857142857143, 'oi_percentile_24h': 1.0, 'funding_trend_15m': -5.429316010771301e-06, 'funding_trend_1h': -4.6073299449222564e-05, 'funding_trend_4h': 2.474320114556461e-05, 'funding_trend_24h': -7.12283950617284e-05, 'long_short_ratio_level_15m': 0.0, 'long_short_ratio_level_1h': 0.0, 'long_short_ratio_level_4h': 0.741391207162942, 'long_short_ratio_level_24h': 0.0, 'long_short_ratio_delta_15m': -1.2538208359874486e-11, 'long_short_ratio_delta_1h': -1.0271851687256972e-08, 'long_short_ratio_delta_4h': 0.2871236320018722, 'long_short_ratio_delta_24h': -0.18323194447526467, 'taker_buy_sell_ratio_level_15m': 0.5548670305515545, 'taker_buy_sell_ratio_level_1h': 0.15741451514777263, 'taker_buy_sell_ratio_level_4h': -0.1123851305947907, 'taker_buy_sell_ratio_level_24h': 0.0, 'taker_buy_sell_ratio_delta_15m': 0.5692905824213716, 'taker_buy_sell_ratio_delta_1h': 0.1780358036316895, 'taker_buy_sell_ratio_delta_4h': -0.03207166435019293, 'taker_buy_sell_ratio_delta_24h': 0.10648121578624929, 'liq_delta_15m': 0.0, 'liq_delta_1h': 0.0, 'liq_delta_4h': 0.0, 'liq_delta_24h': 0.0, 'liq_z_score_15m': 0.0, 'liq_z_score_1h': 0.0, 'liq_z_score_4h': 0.0, 'liq_z_score_24h': None, 'liq_pressure_15m': 0.0, 'liq_pressure_1h': 0.0, 'liq_pressure_4h': 0.0, 'liq_pressure_24h': 0.0, 'atr_15m': 0.011869309963413554, 'atr_1h': 0.018936976041533653, 'atr_4h': 0.05441964285714288, 'atr_24h': 0.10462576930712725, 'volume_z_15m': -1.2672457697926658, 'volume_z_1h': 0.4125477104935765, 'volume_z_4h': 2.074438230606574, 'volume_z_24h': None, 'compression_score_15m': 0.0, 'compression_score_1h': 0.0, 'compression_score_4h': 0.0, 'compression_score_24h': 0.0, 'wick_ratio_15m': 0.01139772045590873, 'wick_ratio_1h': 0.02224894768490668, 'wick_ratio_4h': 0.022270337148159555, 'wick_ratio_24h': 0.06619239096814097, 'high_wick_candle_15m': False, 'high_wick_candle_1h': False, 'high_wick_candle_4h': False, 'high_wick_candle_24h': False, 'market_pressure_15m': 0.1112608828582017, 'market_pressure_1h': 0.188794711881695, 'market_pressure_4h': 0.2181038796567949, 'market_pressure_24h': 0.19065965407940405, 'recent_high_15m': 0.3378, 'recent_high_1h': 0.3387, 'recent_high_4h': 0.3387, 'recent_high_24h': 0.3387, 'recent_low_15m': 0.3171, 'recent_low_1h': 0.3082, 'recent_low_4h': 0.258, 'recent_low_24h': 0.2593, 'range_mid_15m': 0.32745, 'range_mid_1h': 0.32345, 'range_mid_4h': 0.29835, 'range_mid_24h': 0.299, 'insights': ['⚠️ OI naik di 1H tapi FLAT/turun di 4H → Hati-hati, bisa jadi spike retail sementara', '📊 Volume 4H sangat tinggi (Z=2.1x) → Aktivitas institusi besar', '🔥 Volatilitas harian tinggi (ATR=10.5%) → Potensi swing besar'], 'clarity_confidence': 0.8615, 'flow_alignment': 0.7151, 'structure_strength': 0.85, 'trap_risk': 0.1922, 'conflict_score': 0.1, 'trend_alignment': 0.9, 'trend': 'Bullish', 'control': 'Buyer Dominant', 'state': 'Trend continuation', 'structure_label': 'HH/HL', 'structure_shift': 'None', 'action': 'ENTER', 'phase': 'Neutral', 'phase_score': 35.57, 'phase_confidence': 0.656, 'decision_setup_type': 'Continuation', 'decision_signal': 'Breakout Watch', 'action_opportunity_score': 0.8615, 'scenario_label': 'weak_propulsion', 'scenario_score': 0.65, 'scenario_disposition': 'wait', 'scenario_rationale': 'The structure looks like a build, but the propulsion behind it is not convincing enough yet.', 'scenario_reasons': 'weak_local_pressure, weak_1h_pressure, soft_flow_alignment', 'decision_bias': 'Bullish', 'decision_setup_gate': 'Continuation', 'decision_status': 'Triggered', 'entry_type': 'Continuation Pullback', 'position_size_multiplier': 0.5226, 'strategy_version': 'v2_balanced', 'confidence_score': 0.8118, 'decision_volatility_regime': 'High', 'planned_tp1_r': 0.99, 'planned_tp2_r': 2.0, 'continuation_feedback_size_multiplier': 1.0, 'continuation_feedback_entry_efficiency': 0.6134, 'continuation_feedback_mae_r': 0.7306, 'continuation_feedback_mfe_r': 1.0263, 'continuation_feedback_loss_streak': 2, 'continuation_history_count': 6, 'continuation_history_ready': False, 'continuation_confidence_score': 0.7663, 'continuation_live_confidence_score': 0.8118, 'continuation_live_confidence_multiplier': 1.2717, 'continuation_quality_score': 0.5279, 'continuation_quality_size_multiplier': 1.0, 'continuation_quality_ready': False, 'continuation_confidence_bucket': 'high', 'continuation_bucket_sample_count': 1, 'continuation_bucket_avg_realized_r': -1.0, 'continuation_bucket_winrate': 0.0, 'continuation_bucket_avg_mfe_r': 0.5048, 'continuation_bucket_avg_mae_r': 1.1287, 'continuation_bucket_size_multiplier': 1.0, 'continuation_bucket_expectancy_multiplier': 1.0, 'continuation_segment_sample_count': 0, 'continuation_segment_avg_realized_r': 0.0, 'continuation_segment_winrate': 0.0, 'continuation_segment_regime': 'Trending', 'continuation_segment_size_multiplier': 1.0, 'continuation_kill_zone_active': False, 'continuation_elite_boost_active': False, 'continuation_cluster_context': 'weak_propulsion|Trend continuation', 'continuation_cluster_volatility': 'High', 'continuation_cluster_sample_count': 0, 'continuation_cluster_avg_realized_r': 0.0, 'continuation_cluster_winrate': 0.0, 'continuation_cluster_size_multiplier': 1.0, 'continuation_cluster_penalty_active': False, 'mae_pct': 0.0, 'mfe_pct': 0.0, 'mae_r': 0.0, 'mfe_r': 0.0, 'realized_r': 0.0}",,"[{'timestamp': '2026-05-07T06:59:59.999000+00:00', 'price': 0.3357, 'pnl_pct': 0.0, 'r_multiple': 0.0, 'risk_pct': 2.840546, 'event': 'entry_touch', 'reason': 'Entry touched at signal creation', 'market_regime': 'Trending', 'volatility_regime': 'High', 'flow_alignment': 0.7151, 'structure_strength': 0.85, 'confidence_score': 0.8118}]",None,Neutral,No-Trade,Unknown,WAIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07 06:58:16.349526+00:00,ARBUSDT,1h,Bullish,Continuation,Long Build-up,Triggered,0.1284,open,0.0,,"{'data_valid': False, 'data_status_15m': 'VALID', 'data_status_1h': 'VALID', 'data_status_4h': 'VALID', 'data_status_24h': 'INSUFFICIENT_HISTORY', 'history_length_15m': 61, 'history_length_1h': 19, 'history_length_4h': 8, 'history_length_24h': 4, 'compression_score': 0.1071428571428561, 'price_change_15m': 0.0054815974941266905, 'price_change_1h': 0.007849293563579066, 'price_change_4h': -0.025000000000000064, 'price_change_24h': 0.0031249999999998727, 'oi_change_15m': 0.003137448773754097, 'oi_change_1h': 0.004109835643678853, 'oi_change_4h': 0.006726200839685187, 'oi_change_24h': 0.05907403629744511, 'volume_change_15m': 0.516153136064082, 'volume_change_1h': 0.23487593060324877, 'volume_change_4h': 0.31238544635645915, 'volume_change_24h': -0.95, 'funding_level_15m': 0.0001, 'funding_level_1h': 0.0001, 'funding_level_4h': 0.0001, 'funding_level_24h': 0.0001, 'funding_extreme_15m': False, 'funding_extreme_1h': False, 'funding_extreme_4h': False, 'funding_extreme_24h': False, 'oi_delta_15m': 850704.8999999762, 'oi_delta_1h': 1113284.0, 'oi_delta_4h': 1820342.7000000477, 'oi_delta_24h': 15171658.49999997, 'oi_delta_z_15m': 2.3453352204634212, 'oi_delta_z_1h': 1.1461476343684243, 'oi_delta_z_4h': 2.5855637484743577, 'oi_delta_z_24h': None, 'oi_percentile_15m': 0.9, 'oi_percentile_1h': 0.8888888888888888, 'oi_percentile_4h': 1.0, 'oi_percentile_24h': 1.0, 'funding_trend_15m': 5.1597698549236075e-06, 'funding_trend_1h': 3.150797735352528e-05, 'funding_trend_4h': 6.978639623213113e-05, 'funding_trend_24h': 9.878777777777779e-05, 'long_short_ratio_level_15m': 0.0, 'long_short_ratio_level_1h': 0.0, 'long_short_ratio_level_4h': 0.0, 'long_short_ratio_level_24h': 0.0, 'long_short_ratio_delta_15m': 0.0028306295146295294, 'long_short_ratio_delta_1h': -0.003911502887943105, 'long_short_ratio_delta_4h': -0.03855789601625975, 'long_short_ratio_delta_24h': 0.01467199414807649, 'taker_buy_sell_ratio_level_15m': 0.0, 'taker_buy_sell_ratio_level_1h': 0.0, 'taker_buy_sell_ratio_level_4h': 0.0, 'taker_buy_sell_ratio_level_24h': 0.0, 'taker_buy_sell_ratio_delta_15m': -0.002012095818967352, 'taker_buy_sell_ratio_delta_1h': 0.04788149469462573, 'taker_buy_sell_ratio_delta_4h': 0.24288942009163883, 'taker_buy_sell_ratio_delta_24h': 0.20692235439581755, 'liq_delta_15m': 0.0, 'liq_delta_1h': 0.0, 'liq_delta_4h': 0.0, 'liq_delta_24h': 0.0, 'liq_z_score_15m': 0.0, 'liq_z_score_1h': 0.0, 'liq_z_score_4h': 0.0, 'liq_z_score_24h': None, 'liq_pressure_15m': 0.0, 'liq_pressure_1h': 0.0, 'liq_pressure_4h': 0.0, 'liq_pressure_24h': 0.0, 'atr_15m': 0.012071651090342672, 'atr_1h': 0.023420115709835394, 'atr_4h': 0.04326923076923084, 'atr_24h': 0.06126687435098657, 'volume_z_15m': 1.2996057975624116, 'volume_z_1h': 23.970047060324227, 'volume_z_4h': 1.151001992407251, 'volume_z_24h': None, 'compression_score_15m': 0.0, 'compression_score_1h': 0.0, 'compression_score_4h': 0.0, 'compression_score_24h': 0.1071428571428561, 'wick_ratio_15m': 0.007047768206734409, 'wick_ratio_1h': 0.021193092621663894, 'wick_ratio_4h': 0.05312500000000011, 'wick_ratio_24h': 0.05859375000000005, 'high_wick_candle_15m': False, 'high_wick_candle_1h': True, 'high_wick_candle_4h': False, 'high_wick_candle_24h': False, 'market_pressure_15m': 0.10411831753193417, 'market_pressure_1h': 0.1519073749824691, 'market_pressure_4h': -0.1969079389654113, 'market_pressure_24h': 0.6072374252926745, 'recent_high_15m': 0.1284, 'recent_high_1h': 0.1312, 'recent_high_4h': 0.1312, 'recent_high_24h': 0.1302, 'recent_low_15m': 0.1176, 'recent_low_1h': 0.1176, 'recent_low_4h': 0.1176, 'recent_low_24h': 0.1176, 'range_mid_15m': 0.123, 'range_mid_1h': 0.12440000000000001, 'range_mid_4h': 0.12440000000000001, 'range_mid_24h': 0.12390000000000001, 'insights': ['🏦 OI Bertahan di 4H & 24H → Posisi institusi REAL, bukan spike sesaat'], 'clarity_confidence': 0.855, 'flow_alignment': 0.9165, 'structure_strength': 0.85, 'trap_risk': 0.2101, 'conflict_score': 0.1, 'trend_alignment': 0.72, 'trend': 'Bullish', 'control': 'Buyer Dominant', 'state': 'Trend continuation', 'structure_label': 'HH/HL', 'structure_shift': 'None', 'action': 'ENTER', 'phase': 'Neutral', 'phase_score': 34.93, 'phase_confidence': 0.649, 'decision_setup_type': 'Continuation', 'decision_signal': 'Breakout Watch', 'action_opportunity_score': 0.855, 'scenario_label': 'weak_propulsion', 'scenario_score': 0.55, 'scenario_disposition': 'wait', 'scenario_rationale': 'The structure looks like a build, but the propulsion behind it is not convincing enough yet.', 'scenario_reasons': 'weak_local_pressure, weak_1h_pressure', 'decision_bias': 'Bullish', 'decision_setup_gate': 'Continuation', 'decision_status': 'Triggered', 'entry_type': 'Continuation Pullback', 'position_size_multiplier': 0.6274, 'strategy_version': 'v2_balanced', 'confidence_score': 0.871, 'decision_volatility_regime': 'High', 'planned_tp1_r': 0.99, 'planned_tp2_r': 2.0, 'continuation_feedback_size_multiplier': 1.0, 'continuation_feedback_entry_efficiency': 0.0, 'continuation_feedback_mae_r': 0.0, 'continuation_feedback_mfe_r': 0.0, 'continuation_feedback_loss_streak': 0, 'continuation_history_count': 0, 'continuation_history_ready': False, 'continuation_confidence_score': 0.7177, 'continuation_live_confidence_score': 0.871, 'continuation_live_confidence_multiplier': 1.3208, 'continuation_quality_score': 0.0, 'continuation_quality_size_multiplier': 1.0, 'continuation_quality_ready': False, 'continuation_confidence_bucket': 'medium', 'continuation_bucket_sample_count': 0, 'continuation_bucket_avg_realized_r': 0.0, 'continuation_bucket_winrate': 0.0, 'continuation_bucket_avg_mfe_r': 0.0, 'continuation_bucket_avg_mae_r': 0.0, 'continuation_bucket_size_multiplier': 1.0, 'continuation_bucket_expectancy_multiplier': 1.0, 'continuation_segment_sample_count': 0, 'continuation_segment_avg_realized_r': 0.0, 'continuation_segment_winrate': 0.0, 'continuation_segment_regime': 'Trending', 'continuation_segment_size_multiplier': 1.0, 'continuation_kill_zone_active': False, 'continuation_elite_boost_active': False, 'continuation_cluster_context': 'weak_propulsion|Trend continuation', 'continuation_cluster_volatility': 'High', 'continuation_cluster_sample_count': 0, 'continuation_cluster_avg_realized_r': 0.0, 'continuation_cluster_winrate': 0.0, 'continuation_cluster_size_multiplier': 1.0, 'continuation_cluster_penalty_active': False, 'mae_pct': 0.0, 'mfe_pct': 0.0, 'mae_r': 0.0, 'mfe_r': 0.0, 'realized_r': 0.0}",,"[{'timestamp': '2026-05-07T06:58:16.349526+00:00', 'price': 0.1284, 'pnl_pct': 0.0, 'r_multiple': 0.0, 'risk_pct': 3.513017, 'event': 'entry_touch', 'reason': 'Entry touched at signal creation', 'market_regime': 'Trending', 'volatility_regime': 'High', 'flow_alignment': 0.9165, 'structure_strength': 0.85, 'confidence_score': 0.871}]",None,Neutral,No-Trade,Unknown,WAIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
